iter,best_score,incumbent_score
4136,686,671
4137,686,671
4138,686,672
4139,686,673
4140,686,673
4141,686,673
4142,686,673
4143,686,673
4144,686,673
4145,686,673
4146,686,673
4147,686,673
4148,686,673
4149,686,673
4150,686,674
4151,686,674
4152,686,674
4153,686,674
4154,686,674
4155,686,674
4156,686,674
4157,686,674
4158,686,674
4159,686,674
4160,686,674
4161,686,674
4162,686,674
4163,686,674
4164,686,674
4165,686,675
4166,686,675
4167,686,674
4168,686,674
4169,686,674
4170,686,674
4171,686,674
4172,686,674
4173,686,674
4174,686,674
4175,686,674
4176,686,674
4177,686,674
4178,686,674
4179,686,674
4180,686,674
4181,686,674
4182,686,674
4183,686,665
4184,686,665
4185,686,665
4186,686,665
4187,686,666
4188,686,666
4189,686,666
4190,686,666
4191,686,666
4192,686,666
4193,686,666
4194,686,666
4195,686,666
4196,686,666
4197,686,666
4198,686,666
4199,686,666
4200,686,667
4201,686,667
4202,686,667
4203,686,667
4204,686,667
4205,686,667
4206,686,667
4207,686,667
4208,686,667
4209,686,667
4210,686,667
4211,686,667
4212,686,668
4213,686,668
4214,686,667
4215,686,667
4216,686,667
4217,686,667
4218,686,667
4219,686,667
4220,686,667
4221,686,667
4222,686,667
4223,686,667
4224,686,666
4225,686,666
4226,686,666
4227,686,666
4228,686,666
4229,686,666
4230,686,666
4231,686,666
4232,686,666
4233,686,665
4234,686,666
4235,686,666
4236,686,666
4237,686,666
4238,686,666
4239,686,666
4240,686,666
4241,686,666
4242,686,666
4243,686,666
4244,686,666
4245,686,666
4246,686,666
4247,686,666
4248,686,665
4249,686,665
4250,686,665
4251,686,665
4252,686,665
4253,686,665
4254,686,665
4255,686,664
4256,686,664
4257,686,672
4258,686,672
4259,686,672
4260,686,672
4261,686,672
4262,686,671
4263,686,671
4264,686,671
4265,686,671
4266,686,671
4267,686,671
4268,686,671
4269,686,671
4270,686,671
4271,686,671
4272,686,671
4273,686,671
4274,686,671
4275,686,671
4276,686,671
4277,686,671
4278,686,671
4279,686,671
4280,686,671
4281,686,671
4282,686,671
4283,686,671
4284,686,678
4285,686,678
4286,686,678
4287,686,678
4288,686,679
4289,686,679
4290,686,679
4291,686,679
4292,686,679
4293,686,679
4294,686,679
4295,686,679
4296,686,679
4297,686,679
4298,686,679
4299,686,679
4300,686,680
4301,686,680
4302,686,680
4303,686,681
4304,686,681
4305,686,681
4306,686,681
4307,686,681
4308,686,681
4309,686,681
4310,686,681
4311,686,681
4312,686,681
4313,686,682
4314,686,682
4315,686,682
4316,686,682
4317,686,682
4318,686,682
4319,686,682
4320,686,682
4321,686,682
4322,686,682
4323,686,682
4324,686,682
4325,686,682
4326,686,682
4327,686,682
4328,686,682
4329,686,682
4330,686,682
4331,686,683
4332,686,683
4333,686,683
4334,686,683
4335,686,683
4336,686,683
4337,686,683
4338,686,683
4339,686,683
4340,686,683
4341,686,683
4342,686,684
4343,686,684
4344,686,675
4345,686,675
4346,686,675
4347,686,675
4348,686,675
4349,686,675
4350,686,660
4351,686,660
4352,686,660
4353,686,660
4354,686,678
4355,686,678
4356,686,678
4357,686,678
4358,686,678
4359,686,678
4360,686,678
4361,686,678
4362,686,678
4363,686,678
4364,686,679
4365,686,679
4366,686,679
4367,686,680
4368,686,679
4369,686,679
4370,686,679
4371,686,679
4372,686,679
4373,686,679
4374,686,679
4375,686,679
4376,686,679
4377,686,679
4378,686,679
4379,686,679
4380,686,679
4381,686,679
4382,686,679
4383,686,679
4384,686,679
4385,686,679
4386,686,679
4387,686,679
4388,686,679
4389,686,680
4390,686,680
4391,686,680
4392,686,680
4393,686,680
4394,686,680
4395,686,680
4396,686,680
4397,686,681
4398,686,681
4399,686,676
4400,686,676
4401,686,676
4402,686,670
4403,686,670
4404,686,670
4405,686,670
4406,686,670
4407,686,671
4408,686,671
4409,686,671
4410,686,671
4411,686,671
4412,686,671
4413,686,671
4414,686,671
4415,686,671
4416,686,671
4417,686,671
4418,686,671
4419,686,671
4420,686,671
4421,686,671
4422,686,671
4423,686,671
4424,686,671
4425,686,671
4426,686,671
4427,686,671
4428,686,671
4429,686,672
4430,686,672
4431,686,672
4432,686,672
4433,686,672
4434,686,672
4435,686,672
4436,686,672
4437,686,672
4438,686,672
4439,686,672
4440,686,672
4441,686,672
4442,686,672
4443,686,672
4444,686,672
4445,686,672
4446,686,672
4447,686,672
4448,686,672
4449,686,672
4450,686,672
4451,686,672
4452,686,672
4453,686,672
4454,686,672
4455,686,672
4456,686,672
4457,686,672
4458,686,672
4459,686,672
4460,686,672
4461,686,672
4462,686,672
4463,686,672
4464,686,672
4465,686,672
4466,686,672
4467,686,672
4468,686,672
4469,686,672
4470,686,672
4471,686,672
4472,686,672
4473,686,672
4474,686,672
4475,686,672
4476,686,672
4477,686,672
4478,686,673
4479,686,673
4480,686,673
4481,686,673
4482,686,673
4483,686,673
4484,686,673
4485,686,673
4486,686,672
4487,686,672
4488,686,672
4489,686,672
4490,686,672
4491,686,672
4492,686,672
4493,686,672
4494,686,672
4495,686,672
4496,686,672
4497,686,672
4498,686,672
4499,686,672
4500,686,672
4501,686,672
4502,686,673
4503,686,673
4504,686,673
4505,686,673
4506,686,673
4507,686,673
4508,686,673
4509,686,673
4510,686,673
4511,686,673
4512,686,673
4513,686,673
4514,686,673
4515,686,673
4516,686,673
4517,686,673
4518,686,673
4519,686,673
4520,686,673
4521,686,673
4522,686,673
4523,686,673
4524,686,673
4525,686,673
4526,686,673
4527,686,673
4528,686,673
4529,686,673
4530,686,673
4531,686,673
4532,686,673
4533,686,673
4534,686,673
4535,686,673
4536,686,673
4537,686,673
4538,686,673
4539,686,673
4540,686,673
4541,686,673
4542,686,673
4543,686,673
4544,686,673
4545,686,673
4546,686,673
4547,686,673
4548,686,673
4549,686,673
4550,686,673
4551,686,673
4552,686,673
4553,686,673
4554,686,673
4555,686,673
4556,686,673
4557,686,673
4558,686,673
4559,686,673
4560,686,673
4561,686,673
4562,686,673
4563,686,673
4564,686,674
4565,686,674
4566,686,674
4567,686,674
4568,686,674
4569,686,674
4570,686,674
4571,686,674
4572,686,674
4573,686,674
4574,686,674
4575,686,674
4576,686,673
4577,686,673
4578,686,673
4579,686,673
4580,686,673
4581,686,673
4582,686,673
4583,686,673
4584,686,673
4585,686,673
4586,686,673
4587,686,673
4588,686,673
4589,686,673
4590,686,673
4591,686,673
4592,686,673
4593,686,673
4594,686,673
4595,686,673
4596,686,673
4597,686,673
4598,686,679
4599,686,679
4600,686,679
4601,686,679
4602,686,679
4603,686,679
4604,686,679
4605,686,679
4606,686,679
4607,686,679
4608,686,679
4609,686,679
4610,686,679
4611,686,679
4612,686,679
4613,686,678
4614,686,678
4615,686,678
4616,686,678
4617,686,678
4618,686,678
4619,686,678
4620,686,678
4621,686,678
4622,686,678
4623,686,679
4624,686,679
4625,686,679
4626,686,679
4627,686,679
4628,686,679
4629,686,679
4630,686,679
4631,686,679
4632,686,679
4633,686,679
4634,686,679
4635,686,679
4636,686,679
4637,686,679
4638,686,679
4639,686,679
4640,686,679
4641,686,679
4642,686,679
4643,686,678
4644,686,678
4645,686,678
4646,686,678
4647,686,678
4648,686,678
4649,686,678
4650,686,679
4651,686,679
4652,686,679
4653,686,679
4654,686,679
4655,686,679
4656,686,679
4657,686,680
4658,686,680
4659,686,680
4660,686,680
4661,686,680
4662,686,680
4663,686,681
4664,686,681
4665,686,681
4666,686,681
4667,686,681
4668,686,681
4669,686,681
4670,686,681
4671,686,681
4672,686,681
4673,686,681
4674,686,681
4675,686,681
4676,686,681
4677,686,681
4678,686,681
4679,686,681
4680,686,681
4681,686,681
4682,686,681
4683,686,681
4684,686,681
4685,686,681
4686,686,681
4687,686,681
4688,686,681
4689,686,681
4690,686,681
4691,686,681
4692,686,681
4693,686,681
4694,686,681
4695,686,681
4696,686,681
4697,686,681
4698,686,681
4699,686,681
4700,686,681
4701,686,681
4702,686,681
4703,686,681
4704,686,681
4705,686,680
4706,686,680
4707,686,681
4708,686,681
4709,686,681
4710,686,681
4711,686,681
4712,686,681
4713,686,681
4714,686,681
4715,686,681
4716,686,681
4717,686,681
4718,686,681
4719,686,681
4720,686,681
4721,686,681
4722,686,681
4723,686,681
4724,686,681
4725,686,681
4726,686,681
4727,686,681
4728,686,681
4729,686,681
4730,686,681
4731,686,681
4732,686,681
4733,686,681
4734,686,681
4735,686,681
4736,686,681
4737,686,681
4738,686,681
4739,686,681
4740,686,681
4741,686,681
4742,686,681
4743,686,681
4744,686,681
4745,686,681
4746,686,681
4747,686,681
4748,686,681
4749,686,681
4750,686,681
4751,686,681
4752,686,681
4753,686,681
4754,686,681
4755,686,681
4756,686,681
4757,686,681
4758,686,681
4759,686,681
4760,686,681
4761,686,681
4762,686,681
4763,686,681
4764,686,681
4765,686,681
4766,686,681
4767,686,681
4768,686,681
4769,686,681
4770,686,681
4771,686,681
4772,686,681
4773,686,681
4774,686,681
4775,686,681
4776,686,681
4777,686,681
4778,686,681
4779,686,681
4780,686,681
4781,686,681
4782,686,684
4783,686,684
4784,686,684
4785,686,684
4786,686,684
4787,686,684
4788,686,684
4789,686,684
4790,686,684
4791,686,684
4792,686,684
4793,686,684
4794,686,684
4795,686,684
4796,686,684
4797,686,684
4798,686,684
4799,686,684
4800,686,684
4801,686,684
4802,686,684
4803,686,684
4804,686,684
4805,686,684
4806,686,684
4807,686,684
4808,686,684
4809,686,684
4810,686,684
4811,686,684
4812,686,684
4813,686,684
4814,686,684
4815,686,684
4816,686,684
4817,686,684
4818,686,684
4819,686,684
4820,686,684
4821,686,683
4822,686,683
4823,686,683
4824,686,683
4825,686,683
4826,686,683
4827,686,682
4828,686,682
4829,686,655
4830,686,655
4831,686,655
4832,686,654
4833,686,654
4834,686,654
4835,686,654
4836,686,654
4837,686,654
4838,686,654
4839,686,654
4840,686,654
4841,686,654
4842,686,654
4843,686,654
4844,686,654
4845,686,655
4846,686,655
4847,686,655
4848,686,655
4849,686,655
4850,686,656
4851,686,656
4852,686,656
4853,686,656
4854,686,656
4855,686,656
4856,686,674
4857,686,674
4858,686,674
4859,686,674
4860,686,674
4861,686,674
4862,686,674
4863,686,674
4864,686,674
4865,686,674
4866,686,674
4867,686,674
4868,686,674
4869,686,674
4870,686,674
4871,686,674
4872,686,674
4873,686,674
4874,686,674
4875,686,674
4876,686,674
4877,686,674
4878,686,674
4879,686,674
4880,686,674
4881,686,674
4882,686,674
4883,686,674
4884,686,674
4885,686,674
4886,686,674
4887,686,675
4888,686,675
4889,686,675
4890,686,675
4891,686,675
4892,686,676
4893,686,676
4894,686,676
4895,686,676
4896,686,676
4897,686,676
4898,686,676
4899,686,680
4900,686,680
4901,686,680
4902,686,681
4903,686,681
4904,686,681
4905,686,681
4906,686,681
4907,686,681
4908,686,681
4909,686,681
4910,686,681
4911,686,681
4912,686,681
4913,686,681
4914,686,681
4915,686,681
4916,686,681
4917,686,681
4918,686,681
4919,686,681
4920,686,681
4921,686,681
4922,686,681
4923,686,681
4924,686,681
4925,686,681
4926,686,681
4927,686,681
4928,686,681
4929,686,681
4930,686,681
4931,686,680
4932,686,680
4933,686,680
4934,686,680
4935,686,680
4936,686,680
4937,686,680
4938,686,680
4939,686,680
4940,686,680
4941,686,680
4942,686,680
4943,686,680
4944,686,680
4945,686,680
4946,686,680
4947,686,680
4948,686,679
4949,686,679
4950,686,679
4951,686,679
4952,686,679
4953,686,679
4954,686,679
4955,686,673
4956,686,678
4957,686,678
4958,686,678
4959,686,678
4960,686,678
4961,686,678
4962,686,678
4963,686,678
4964,686,678
4965,686,679
4966,686,679
4967,686,680
4968,686,680
4969,686,680
4970,686,680
4971,686,680
4972,686,680
4973,686,680
4974,686,680
4975,686,680
4976,686,680
4977,686,680
4978,686,680
4979,686,679
4980,686,679
4981,686,679
4982,686,679
4983,686,680
4984,686,680
4985,686,680
4986,686,680
4987,686,680
4988,686,680
4989,686,681
4990,686,681
4991,686,681
4992,686,681
4993,686,681
4994,686,681
4995,686,681
4996,686,681
4997,686,681
4998,686,681
4999,686,681
5000,686,681
5001,686,681
5002,686,681
5003,686,681
5004,686,681
5005,686,681
5006,686,681
5007,686,682
5008,686,681
5009,686,681
5010,686,681
5011,686,681
5012,686,681
5013,686,681
5014,686,681
5015,686,681
5016,686,681
5017,686,681
5018,686,681
5019,686,681
5020,686,681
5021,686,681
5022,686,682
5023,686,682
5024,686,682
5025,686,682
5026,686,682
5027,686,682
5028,686,682
5029,686,682
5030,686,682
5031,686,682
5032,686,682
5033,686,682
5034,686,682
5035,686,682
5036,686,682
5037,686,682
5038,686,682
5039,686,682
5040,686,682
5041,686,682
5042,686,682
5043,686,683
5044,686,683
5045,686,683
5046,686,683
5047,686,683
5048,686,683
5049,686,683
5050,686,682
5051,686,682
5052,686,682
5053,686,682
5054,686,681
5055,686,681
5056,686,681
5057,686,681
5058,686,681
5059,686,681
5060,686,681
5061,686,662
5062,686,662
5063,686,662
5064,686,662
5065,686,662
5066,686,662
5067,686,661
5068,686,661
5069,686,661
5070,686,661
5071,686,661
5072,686,661
5073,686,661
5074,686,661
5075,686,661
5076,686,661
5077,686,661
5078,686,661
5079,686,661
5080,686,661
5081,686,661
5082,686,661
5083,686,661
5084,686,661
5085,686,661
5086,686,661
5087,686,661
5088,686,661
5089,686,661
5090,686,661
5091,686,661
5092,686,661
5093,686,661
5094,686,661
5095,686,672
5096,686,672
5097,686,672
5098,686,673
5099,686,673
5100,686,673
5101,686,673
5102,686,673
5103,686,673
5104,686,673
5105,686,673
5106,686,673
5107,686,673
5108,686,673
5109,686,673
5110,686,673
5111,686,673
5112,686,673
5113,686,673
5114,686,673
5115,686,673
5116,686,672
5117,686,672
5118,686,672
5119,686,672
5120,686,672
5121,686,672
5122,686,672
5123,686,672
5124,686,672
5125,686,672
5126,686,672
5127,686,672
5128,686,672
5129,686,672
5130,686,672
5131,686,672
5132,686,672
5133,686,672
5134,686,672
5135,686,672
5136,686,672
5137,686,672
5138,686,672
5139,686,672
5140,686,671
5141,686,671
5142,686,671
5143,686,671
5144,686,671
5145,686,671
5146,686,671
5147,686,671
5148,686,671
5149,686,671
5150,686,671
5151,686,671
5152,686,671
5153,686,671
5154,686,671
5155,686,671
5156,686,671
5157,686,672
5158,686,672
5159,686,672
5160,686,672
5161,686,672
5162,686,672
5163,686,672
5164,686,672
5165,686,672
5166,686,672
5167,686,672
5168,686,672
5169,686,672
5170,686,672
5171,686,672
5172,686,672
5173,686,672
5174,686,672
5175,686,672
5176,686,672
5177,686,673
5178,686,673
5179,686,673
5180,686,673
5181,686,673
5182,686,673
5183,686,673
5184,686,673
5185,686,673
5186,686,673
5187,686,673
5188,686,673
5189,686,673
5190,686,673
5191,686,673
5192,686,673
5193,686,673
5194,686,673
5195,686,673
5196,686,673
5197,686,673
5198,686,673
5199,686,673
5200,686,673
5201,686,680
5202,686,680
5203,686,680
5204,686,680
5205,686,680
5206,686,680
5207,686,680
5208,686,680
5209,686,680
5210,686,680
5211,686,680
5212,686,680
5213,686,680
5214,686,680
5215,686,680
5216,686,680
5217,686,680
5218,686,680
5219,686,680
5220,686,680
5221,686,680
5222,686,680
5223,686,680
5224,686,680
5225,686,680
5226,686,680
5227,686,680
5228,686,680
5229,686,680
5230,686,679
5231,686,679
5232,686,679
5233,686,679
5234,686,679
5235,686,679
5236,686,679
5237,686,679
5238,686,679
5239,686,679
5240,686,678
5241,686,678
5242,686,678
5243,686,678
5244,686,678
5245,686,678
5246,686,678
5247,686,678
5248,686,678
5249,686,678
5250,686,686
5251,686,686
5252,687,687
5253,687,687
5254,687,687
5255,687,687
5256,687,687
5257,687,687
5258,687,687
5259,687,687
5260,687,687
5261,687,687
5262,687,687
5263,687,687
5264,688,688
5265,688,688
5266,688,688
5267,688,688
5268,688,688
5269,688,688
5270,689,689
5271,689,689
5272,689,689
5273,689,689
5274,689,689
5275,689,689
5276,689,689
5277,689,689
5278,689,689
5279,689,689
5280,689,689
5281,689,689
5282,689,689
5283,689,689
5284,689,689
5285,689,689
5286,689,689
5287,689,689
5288,689,689
5289,689,689
5290,689,689
5291,689,689
5292,689,689
5293,689,689
5294,689,689
5295,689,689
5296,689,689
5297,689,689
5298,689,689
5299,689,689
5300,690,690
5301,690,690
5302,690,690
5303,690,690
5304,690,690
5305,690,690
5306,690,690
5307,690,690
5308,690,690
5309,690,690
5310,690,690
5311,690,690
5312,690,690
5313,690,690
5314,690,690
5315,690,690
5316,690,690
5317,690,690
5318,690,690
5319,690,690
5320,690,690
5321,690,690
5322,690,690
5323,690,690
5324,690,690
5325,690,690
5326,690,690
5327,690,690
5328,690,690
5329,690,690
5330,690,690
5331,690,690
5332,690,690
5333,690,690
5334,690,690
5335,690,690
5336,690,690
5337,690,690
5338,690,690
5339,690,690
5340,690,690
5341,690,690
5342,690,690
5343,690,690
5344,690,690
5345,690,690
5346,690,690
5347,690,690
5348,690,690
5349,690,690
5350,690,690
5351,690,690
5352,690,690
5353,690,690
5354,690,690
5355,690,690
5356,690,690
5357,690,690
5358,690,690
5359,690,690
5360,690,690
5361,690,690
5362,690,690
5363,690,690
5364,690,690
5365,690,690
5366,690,690
5367,690,690
5368,690,690
5369,690,690
5370,690,690
5371,690,690
5372,690,690
5373,690,690
5374,690,690
5375,690,690
5376,690,690
5377,690,690
5378,690,690
5379,690,690
5380,690,690
5381,690,690
5382,690,690
5383,690,690
5384,690,690
5385,690,690
5386,690,690
5387,690,690
5388,690,690
5389,690,690
5390,690,690
5391,690,690
5392,690,690
5393,690,690
5394,690,690
5395,690,690
5396,690,690
5397,690,690
5398,690,690
5399,690,690
5400,690,690
5401,690,690
5402,690,690
5403,690,690
5404,690,690
5405,690,690
5406,690,690
5407,690,690
5408,690,690
5409,690,690
5410,690,690
5411,690,690
5412,690,690
5413,690,690
5414,690,690
5415,690,690
5416,690,690
5417,690,690
5418,690,690
5419,690,689
5420,690,689
5421,690,672
5422,690,672
5423,690,672
5424,690,672
5425,690,672
5426,690,672
5427,690,672
5428,690,672
5429,690,672
5430,690,672
5431,690,672
5432,690,672
5433,690,671
5434,690,670
5435,690,670
5436,690,670
5437,690,670
5438,690,671
5439,690,671
5440,690,671
5441,690,671
5442,690,671
5443,690,672
5444,690,672
5445,690,672
5446,690,672
5447,690,672
5448,690,672
5449,690,672
5450,690,672
5451,690,673
5452,690,673
5453,690,673
5454,690,673
5455,690,674
5456,690,675
5457,690,675
5458,690,676
5459,690,677
5460,690,677
5461,690,677
5462,690,677
5463,690,677
5464,690,677
5465,690,677
5466,690,677
5467,690,677
5468,690,677
5469,690,677
5470,690,677
5471,690,676
5472,690,676
5473,690,676
5474,690,676
5475,690,676
5476,690,675
5477,690,676
5478,690,677
5479,690,677
5480,690,677
5481,690,677
5482,690,677
5483,690,677
5484,690,677
5485,690,677
5486,690,677
5487,690,677
5488,690,677
5489,690,677
5490,690,677
5491,690,677
5492,690,677
5493,690,677
5494,690,677
5495,690,677
5496,690,677
5497,690,677
5498,690,677
5499,690,677
5500,690,676
5501,690,676
5502,690,676
5503,690,675
5504,690,675
5505,690,675
5506,690,675
5507,690,675
5508,690,675
5509,690,675
5510,690,675
5511,690,675
5512,690,675
5513,690,675
5514,690,675
5515,690,675
5516,690,675
5517,690,675
5518,690,675
5519,690,675
5520,690,675
5521,690,676
5522,690,676
5523,690,676
5524,690,675
5525,690,675
5526,690,675
5527,690,676
5528,690,677
5529,690,677
5530,690,677
5531,690,677
5532,690,677
5533,690,677
5534,690,677
5535,690,677
5536,690,677
5537,690,677
5538,690,677
5539,690,677
5540,690,678
5541,690,678
5542,690,678
5543,690,678
5544,690,678
5545,690,678
5546,690,678
5547,690,678
5548,690,678
5549,690,678
5550,690,678
5551,690,678
5552,690,678
5553,690,678
5554,690,678
5555,690,678
5556,690,678
5557,690,678
5558,690,678
5559,690,678
5560,690,679
5561,690,679
5562,690,679
5563,690,679
5564,690,678
5565,690,678
5566,690,678
5567,690,678
5568,690,678
5569,690,679
5570,690,674
5571,690,674
5572,690,674
5573,690,674
5574,690,674
5575,690,674
5576,690,674
5577,690,674
5578,690,675
5579,690,675
5580,690,675
5581,690,675
5582,690,675
5583,690,675
5584,690,675
5585,690,675
5586,690,675
5587,690,675
5588,690,676
5589,690,676
5590,690,676
5591,690,676
5592,690,676
5593,690,676
5594,690,676
5595,690,676
5596,690,676
5597,690,676
5598,690,676
5599,690,676
5600,690,676
5601,690,676
5602,690,676
5603,690,676
5604,690,676
5605,690,677
5606,690,677
5607,690,677
5608,690,677
5609,690,677
5610,690,677
5611,690,677
5612,690,677
5613,690,677
5614,690,677
5615,690,677
5616,690,677
5617,690,677
5618,690,676
5619,690,676
5620,690,676
5621,690,676
5622,690,676
5623,690,676
5624,690,676
5625,690,676
5626,690,676
5627,690,676
5628,690,676
5629,690,676
5630,690,676
5631,690,676
5632,690,676
5633,690,676
5634,690,676
5635,690,676
5636,690,676
5637,690,676
5638,690,676
5639,690,676
5640,690,676
5641,690,676
5642,690,676
5643,690,676
5644,690,676
5645,690,676
5646,690,676
5647,690,676
5648,690,681
5649,690,681
5650,690,681
5651,690,681
5652,690,681
5653,690,681
5654,690,681
5655,690,681
5656,690,681
5657,690,681
5658,690,681
5659,690,681
5660,690,681
5661,690,682
5662,690,682
5663,690,682
5664,690,682
5665,690,682
5666,690,682
5667,690,682
5668,690,682
5669,690,682
5670,690,682
5671,690,682
5672,690,681
5673,690,681
5674,690,681
5675,690,681
5676,690,681
5677,690,681
5678,690,681
5679,690,681
5680,690,681
5681,690,681
5682,690,681
5683,690,681
5684,690,681
5685,690,681
5686,690,681
5687,690,681
5688,690,681
5689,690,681
5690,690,681
5691,690,681
5692,690,682
5693,690,682
5694,690,682
5695,690,682
5696,690,682
5697,690,683
5698,690,683
5699,690,683
5700,690,683
5701,690,683
5702,690,683
5703,690,683
5704,690,683
5705,690,683
5706,690,683
5707,690,683
5708,690,683
5709,690,683
5710,690,683
5711,690,683
5712,690,683
5713,690,683
5714,690,683
5715,690,683
5716,690,683
5717,690,683
5718,690,683
5719,690,683
5720,690,683
5721,690,683
5722,690,683
5723,690,683
5724,690,683
5725,690,683
5726,690,683
5727,690,683
5728,690,683
5729,690,683
5730,690,683
5731,690,683
5732,690,683
5733,690,683
5734,690,683
5735,690,683
5736,690,683
5737,690,683
5738,690,683
5739,690,683
5740,690,683
5741,690,683
5742,690,683
5743,690,683
5744,690,683
5745,690,683
5746,690,683
5747,690,683
5748,690,683
5749,690,683
5750,690,683
5751,690,683
5752,690,683
5753,690,683
5754,690,683
5755,690,683
5756,690,683
5757,690,683
5758,690,683
5759,690,683
5760,690,683
5761,690,684
5762,690,684
5763,690,684
5764,690,684
5765,690,684
5766,690,684
5767,690,684
5768,690,684
5769,690,684
5770,690,684
5771,690,684
5772,690,684
5773,690,684
5774,690,684
5775,690,684
5776,690,684
5777,690,684
5778,690,684
5779,690,684
5780,690,684
5781,690,684
5782,690,684
5783,690,684
5784,690,684
5785,690,684
5786,690,684
5787,690,685
5788,690,685
5789,690,685
5790,690,685
5791,690,685
5792,690,685
5793,690,685
5794,690,685
5795,690,685
5796,690,685
5797,690,685
5798,690,685
5799,690,685
5800,690,685
5801,690,685
5802,690,685
5803,690,685
5804,690,685
5805,690,685
5806,690,685
5807,690,685
5808,690,685
5809,690,685
5810,690,685
5811,690,685
5812,690,685
5813,690,685
5814,690,685
5815,690,685
5816,690,685
5817,690,685
5818,690,685
5819,690,685
5820,690,685
5821,690,685
5822,690,685
5823,690,685
5824,690,685
5825,690,685
5826,690,685
5827,690,685
5828,690,685
5829,690,685
5830,690,685
5831,690,685
5832,690,685
5833,690,685
5834,690,685
5835,690,685
5836,690,685
5837,690,685
5838,690,685
5839,690,685
5840,690,685
5841,690,685
5842,690,684
5843,690,684
5844,690,684
5845,690,684
5846,690,684
5847,690,685
5848,690,686
5849,690,686
5850,690,686
5851,690,686
5852,690,686
5853,690,686
5854,690,686
5855,690,686
5856,690,686
5857,690,686
5858,690,686
5859,690,686
5860,690,686
5861,690,686
5862,690,686
5863,690,686
5864,690,686
5865,690,686
5866,690,686
5867,690,686
5868,690,686
5869,690,686
5870,690,686
5871,690,686
5872,690,686
5873,690,686
5874,690,685
5875,690,685
5876,690,685
5877,690,684
5878,690,684
5879,690,684
5880,690,684
5881,690,684
5882,690,684
5883,690,684
5884,690,684
5885,690,684
5886,690,684
5887,690,684
5888,690,684
5889,690,684
5890,690,684
5891,690,684
5892,690,684
5893,690,683
5894,690,683
5895,690,682
5896,690,682
5897,690,682
5898,690,682
5899,690,682
5900,690,682
5901,690,682
5902,690,682
5903,690,682
5904,690,682
5905,690,682
5906,690,682
5907,690,682
5908,690,682
5909,690,682
5910,690,682
5911,690,682
5912,690,682
5913,690,682
5914,690,682
5915,690,682
5916,690,682
5917,690,681
5918,690,681
5919,690,681
5920,690,681
5921,690,681
5922,690,681
5923,690,681
5924,690,681
5925,690,681
5926,690,681
5927,690,681
5928,690,681
5929,690,681
5930,690,681
5931,690,681
5932,690,681
5933,690,680
5934,690,680
5935,690,680
5936,690,680
5937,690,680
5938,690,680
5939,690,680
5940,690,680
5941,690,680
5942,690,680
5943,690,680
5944,690,680
5945,690,680
5946,690,680
5947,690,680
5948,690,680
5949,690,680
5950,690,680
5951,690,681
5952,690,681
5953,690,681
5954,690,681
5955,690,681
5956,690,681
5957,690,681
5958,690,681
5959,690,681
5960,690,681
5961,690,681
5962,690,681
5963,690,681
5964,690,681
5965,690,672
5966,690,672
5967,690,672
5968,690,672
5969,690,672
5970,690,672
5971,690,672
5972,690,672
5973,690,672
5974,690,672
5975,690,673
5976,690,673
5977,690,673
5978,690,673
5979,690,673
5980,690,673
5981,690,673
5982,690,673
5983,690,674
5984,690,674
5985,690,673
5986,690,673
5987,690,673
5988,690,673
5989,690,673
5990,690,673
5991,690,673
5992,690,673
5993,690,673
5994,690,672
5995,690,672
5996,690,672
5997,690,672
5998,690,673
5999,690,673
6000,690,673
6001,690,673
6002,690,673
6003,690,673
6004,690,673
6005,690,673
6006,690,674
6007,690,675
6008,690,675
6009,690,675
6010,690,675
6011,690,675
6012,690,675
6013,690,675
6014,690,675
6015,690,675
6016,690,675
6017,690,675
6018,690,675
6019,690,675
6020,690,675
6021,690,675
6022,690,675
6023,690,675
6024,690,675
6025,690,675
6026,690,675
6027,690,675
6028,690,675
6029,690,675
6030,690,675
6031,690,675
6032,690,675
6033,690,675
6034,690,675
6035,690,675
6036,690,675
6037,690,675
6038,690,674
6039,690,674
6040,690,674
6041,690,675
6042,690,675
6043,690,675
6044,690,675
6045,690,675
6046,690,675
6047,690,675
6048,690,675
6049,690,675
6050,690,675
6051,690,675
6052,690,675
6053,690,675
6054,690,675
6055,690,675
6056,690,675
6057,690,675
6058,690,675
6059,690,675
6060,690,675
6061,690,675
6062,690,675
6063,690,675
6064,690,675
6065,690,675
6066,690,675
6067,690,675
6068,690,675
6069,690,675
6070,690,675
6071,690,675
6072,690,675
6073,690,675
6074,690,675
6075,690,675
6076,690,675
6077,690,676
6078,690,676
6079,690,676
6080,690,676
6081,690,667
6082,690,667
6083,690,667
6084,690,667
6085,690,667
6086,690,667
6087,690,667
6088,690,667
6089,690,668
6090,690,668
6091,690,668
6092,690,668
6093,690,668
6094,690,668
6095,690,669
6096,690,669
6097,690,670
6098,690,669
6099,690,669
6100,690,669
6101,690,669
6102,690,669
6103,690,669
6104,690,668
6105,690,668
6106,690,668
6107,690,668
6108,690,668
6109,690,668
6110,690,668
6111,690,668
6112,690,668
6113,690,668
6114,690,668
6115,690,668
6116,690,668
6117,690,668
6118,690,668
6119,690,668
6120,690,668
6121,690,668
6122,690,669
6123,690,669
6124,690,669
6125,690,669
6126,690,669
6127,690,669
6128,690,669
6129,690,669
6130,690,669
6131,690,669
6132,690,669
6133,690,669
