iter,best_score,incumbent_score
14536,134311,134177
14537,134311,134177
14538,134311,134177
14539,134311,134177
14540,134311,134177
14541,134311,134177
14542,134311,134177
14543,134311,134177
14544,134311,134177
14545,134311,134177
14546,134311,134177
14547,134311,134177
14548,134311,134177
14549,134311,134177
14550,134311,134177
14551,134311,134177
14552,134311,134234
14553,134311,134234
14554,134311,134234
14555,134311,134234
14556,134311,134234
14557,134311,134234
14558,134311,134234
14559,134311,134234
14560,134311,134234
14561,134311,134234
14562,134311,134234
14563,134311,134234
14564,134311,134234
14565,134311,134234
14566,134311,134234
14567,134311,134234
14568,134311,134234
14569,134311,134234
14570,134311,134234
14571,134311,134234
14572,134311,134234
14573,134311,134234
14574,134311,134234
14575,134311,134234
14576,134311,134234
14577,134311,134234
14578,134311,134234
14579,134311,134234
14580,134311,134234
14581,134311,134234
14582,134311,134234
14583,134311,134234
14584,134311,134234
14585,134311,134234
14586,134311,134234
14587,134311,134234
14588,134311,134234
14589,134311,134234
14590,134311,134234
14591,134311,134234
14592,134311,134234
14593,134311,134234
14594,134311,134234
14595,134311,133433
14596,134311,133433
14597,134311,133433
14598,134311,133433
14599,134311,133433
14600,134311,133433
14601,134311,133433
14602,134311,133433
14603,134311,133433
14604,134311,133771
14605,134311,133771
14606,134311,133771
14607,134311,133771
14608,134311,133771
14609,134311,133771
14610,134311,133771
14611,134311,133771
14612,134311,133771
14613,134311,133771
14614,134311,133771
14615,134311,133771
14616,134311,133771
14617,134311,133771
14618,134311,133771
14619,134311,133771
14620,134311,133771
14621,134311,133771
14622,134311,133771
14623,134311,134003
14624,134311,134003
14625,134311,134003
14626,134311,134003
14627,134311,134003
14628,134311,134003
14629,134311,134003
14630,134311,134003
14631,134311,134003
14632,134311,133465
14633,134311,133465
14634,134311,133465
14635,134311,133465
14636,134311,133465
14637,134311,133465
14638,134311,133465
14639,134311,133465
14640,134311,133465
14641,134311,133465
14642,134311,133465
14643,134311,133465
14644,134311,133465
14645,134311,133465
14646,134311,134012
14647,134311,134210
14648,134311,134210
14649,134311,134210
14650,134311,134210
14651,134311,134210
14652,134311,134210
14653,134311,134210
14654,134311,134210
14655,134311,134210
14656,134311,134210
14657,134311,134210
14658,134311,134210
14659,134311,134210
14660,134311,134210
14661,134311,134210
14662,134311,134210
14663,134311,134210
14664,134311,134210
14665,134311,134210
14666,134311,134210
14667,134311,134210
14668,134311,134210
14669,134311,134210
14670,134311,134210
14671,134311,134210
14672,134311,134210
14673,134311,134210
14674,134311,134210
14675,134311,134210
14676,134311,134210
14677,134311,134210
14678,134311,134210
14679,134311,134210
14680,134311,134210
14681,134311,134210
14682,134311,134210
14683,134311,134210
14684,134311,134210
14685,134311,134210
14686,134311,134210
14687,134311,134210
14688,134311,134210
14689,134311,134210
14690,134311,133978
14691,134311,133978
14692,134311,133978
14693,134311,133921
14694,134311,133921
14695,134311,133921
14696,134311,133921
14697,134311,133921
14698,134311,133921
14699,134311,134110
14700,134311,134110
14701,134311,134110
14702,134311,134110
14703,134311,134110
14704,134311,134110
14705,134311,134110
14706,134311,134110
14707,134311,134110
14708,134311,133881
14709,134311,134034
14710,134311,134034
14711,134311,134034
14712,134311,134034
14713,134311,134034
14714,134311,134034
14715,134311,134034
14716,134311,134034
14717,134311,134034
14718,134311,134034
14719,134311,134034
14720,134311,134034
14721,134311,134034
14722,134311,134034
14723,134311,134034
14724,134311,134034
14725,134311,134034
14726,134311,134034
14727,134311,134034
14728,134311,134034
14729,134311,134034
14730,134311,134034
14731,134311,134034
14732,134311,133836
14733,134311,133836
14734,134311,133836
14735,134311,133836
14736,134311,133836
14737,134311,133836
14738,134311,133836
14739,134311,133836
14740,134311,133836
14741,134311,133836
14742,134311,133836
14743,134311,133836
14744,134311,133836
14745,134311,133836
14746,134311,133836
14747,134311,133836
14748,134311,133836
14749,134311,133836
14750,134311,133836
14751,134311,133836
14752,134311,133836
14753,134311,133836
14754,134311,133836
14755,134311,133836
14756,134311,133836
14757,134311,133836
14758,134311,133836
14759,134311,133836
14760,134311,133836
14761,134311,133836
14762,134311,133836
14763,134311,133836
14764,134311,133836
14765,134311,133836
14766,134311,133836
14767,134311,133836
14768,134311,133836
14769,134311,133836
14770,134311,133836
14771,134311,133836
14772,134311,133836
14773,134311,133836
14774,134311,133836
14775,134311,133836
14776,134311,133836
14777,134311,133836
14778,134311,133836
14779,134311,133836
14780,134311,133836
14781,134311,133836
14782,134311,133836
14783,134311,134140
14784,134311,134140
14785,134311,134140
14786,134311,134140
14787,134311,134140
14788,134311,134140
14789,134311,134140
14790,134311,134140
14791,134311,134140
14792,134311,134140
14793,134311,134140
14794,134311,134140
14795,134311,134140
14796,134311,134140
14797,134311,134140
14798,134311,134140
14799,134311,133860
14800,134311,133860
14801,134311,133860
14802,134311,133860
14803,134311,133860
14804,134311,133860
14805,134311,133860
14806,134311,133860
14807,134311,133860
14808,134311,133860
14809,134311,133860
14810,134311,133860
14811,134311,133860
14812,134311,133860
14813,134311,134011
14814,134311,134011
14815,134311,134011
14816,134311,134011
14817,134311,134011
14818,134311,134011
14819,134311,134011
14820,134311,134011
14821,134311,134011
14822,134311,134011
14823,134311,134011
14824,134311,134011
14825,134311,134011
14826,134311,134011
14827,134311,134011
14828,134311,134011
14829,134311,134011
14830,134311,134011
14831,134311,134011
14832,134311,134011
14833,134311,134011
14834,134311,134011
14835,134311,134011
14836,134311,133275
14837,134311,133275
14838,134311,133275
14839,134311,133275
14840,134311,133275
14841,134311,132334
14842,134311,132334
14843,134311,132334
14844,134311,132334
14845,134311,132334
14846,134311,132334
14847,134311,132334
14848,134311,132334
14849,134311,132334
14850,134311,132334
14851,134311,132334
14852,134311,132334
14853,134311,133979
14854,134311,133979
14855,134311,133979
14856,134311,133979
14857,134311,133979
14858,134311,133979
14859,134311,133979
14860,134311,133979
14861,134311,133979
14862,134311,133979
14863,134311,133979
14864,134311,133979
14865,134311,133979
14866,134311,133979
14867,134311,133979
14868,134311,133979
14869,134311,133979
14870,134311,133979
14871,134311,133979
14872,134311,133979
14873,134311,133979
14874,134311,133979
14875,134311,133979
14876,134311,133979
14877,134311,133979
14878,134311,133979
14879,134311,133979
14880,134311,133979
14881,134311,133979
14882,134311,133979
14883,134311,133979
14884,134311,133979
14885,134311,133979
14886,134311,133979
14887,134311,133979
14888,134311,133979
14889,134311,134179
14890,134311,134179
14891,134311,134179
14892,134311,134179
14893,134311,134179
14894,134311,134179
14895,134311,133875
14896,134311,133875
14897,134311,133875
14898,134311,133875
14899,134311,133875
14900,134311,133875
14901,134311,133875
14902,134311,133537
14903,134311,133537
14904,134311,133537
14905,134311,133537
14906,134311,133537
14907,134311,133537
14908,134311,133537
14909,134311,133537
14910,134311,133537
14911,134311,133537
14912,134311,133537
14913,134311,133537
14914,134311,133537
14915,134311,133537
14916,134311,133910
14917,134311,133910
14918,134311,134270
14919,134311,134270
14920,134311,134270
14921,134311,134270
14922,134311,134270
14923,134311,134270
14924,134311,134270
14925,134311,134270
14926,134311,134270
14927,134311,134270
14928,134311,134270
14929,134311,134270
14930,134311,134270
14931,134311,134270
14932,134311,134270
14933,134311,134270
14934,134311,134270
14935,134311,134270
14936,134311,134270
14937,134311,134119
14938,134311,134119
14939,134311,134119
14940,134311,134119
14941,134311,134119
14942,134311,134119
14943,134311,134119
14944,134311,134119
14945,134311,134119
14946,134311,134119
14947,134311,134119
14948,134311,134119
14949,134311,134119
14950,134311,134119
14951,134311,134119
14952,134311,134119
14953,134311,134119
14954,134311,134119
14955,134311,134119
14956,134311,134119
14957,134315,134315
14958,134315,134315
14959,134315,134315
14960,134315,134315
14961,134315,134315
14962,134315,134315
14963,134315,134315
14964,134315,134315
14965,134315,134315
14966,134315,134115
14967,134315,134115
14968,134315,134115
14969,134315,134115
14970,134315,134310
14971,134315,134310
14972,134315,134310
14973,134315,134310
14974,134315,134310
14975,134315,134310
14976,134315,134310
14977,134315,134310
14978,134315,134310
14979,134315,134310
14980,134315,134310
14981,134315,134310
14982,134315,134310
14983,134315,134310
14984,134315,134310
14985,134315,134310
14986,134315,134115
14987,134315,134115
14988,134315,134115
14989,134315,134115
14990,134315,134115
14991,134315,134115
14992,134315,134115
14993,134315,133755
14994,134315,133755
14995,134315,133755
14996,134315,133755
14997,134315,133755
14998,134315,133755
14999,134315,133755
15000,134315,133755
15001,134315,133755
15002,134315,133755
15003,134315,133755
15004,134315,133755
15005,134315,133755
15006,134315,133755
15007,134315,133755
15008,134315,133755
15009,134315,133755
15010,134315,133755
15011,134315,133755
15012,134315,133755
15013,134315,133755
15014,134315,133755
15015,134315,133755
15016,134315,133755
15017,134315,133755
15018,134315,133755
15019,134315,133755
15020,134315,133755
15021,134315,133755
15022,134315,133755
15023,134315,133755
15024,134315,133382
15025,134315,133382
15026,134315,133382
15027,134315,133382
15028,134315,133382
15029,134315,133382
15030,134315,133382
15031,134315,133382
15032,134315,133382
15033,134315,133382
15034,134315,133382
15035,134315,133382
15036,134315,133382
15037,134315,133382
15038,134315,133382
15039,134315,133382
15040,134315,133382
15041,134315,133382
15042,134315,133382
15043,134315,133382
15044,134315,133382
15045,134315,133382
15046,134315,133382
15047,134315,133382
15048,134315,133382
15049,134315,134067
15050,134315,134067
15051,134315,134067
15052,134315,134067
15053,134315,134067
15054,134315,134067
15055,134315,134067
15056,134315,134067
15057,134315,134067
15058,134315,134067
15059,134315,134067
15060,134315,134067
15061,134315,134067
15062,134315,134067
15063,134315,134067
15064,134315,134067
15065,134315,134067
15066,134315,134067
15067,134315,134067
15068,134315,134067
15069,134315,134067
15070,134315,134067
15071,134315,134067
15072,134315,133232
15073,134315,133232
15074,134315,133232
15075,134315,133232
15076,134315,133232
15077,134315,133232
15078,134315,133232
15079,134315,133232
15080,134315,133232
15081,134315,132767
15082,134315,132767
15083,134315,132767
15084,134315,132767
15085,134315,132767
15086,134315,132767
15087,134315,133974
15088,134315,133974
15089,134315,134185
15090,134315,134185
15091,134315,134185
15092,134315,134185
15093,134315,134185
15094,134315,134185
15095,134315,134185
15096,134315,134185
15097,134315,134185
15098,134315,134185
15099,134315,134185
15100,134315,134185
15101,134315,134185
15102,134315,134185
15103,134315,134185
15104,134315,134185
15105,134315,134185
15106,134315,134185
15107,134315,134185
15108,134315,134185
15109,134315,134185
15110,134315,134185
15111,134315,134185
15112,134315,134185
15113,134315,134185
15114,134315,134185
15115,134315,134185
15116,134315,134185
15117,134315,134185
15118,134315,134185
15119,134315,134185
15120,134315,134185
15121,134315,134185
15122,134315,134185
15123,134315,134185
15124,134315,134185
15125,134315,134185
15126,134315,134185
15127,134315,134185
15128,134315,134185
15129,134315,134185
15130,134315,134185
15131,134315,134185
15132,134315,134185
15133,134315,134185
15134,134315,134185
15135,134315,134185
15136,134315,134185
15137,134315,134185
15138,134315,134185
15139,134315,134185
15140,134315,134185
15141,134315,134185
15142,134315,134185
15143,134315,134185
15144,134315,134185
15145,134315,134185
15146,134315,134185
15147,134315,134185
15148,134315,134185
15149,134315,134185
15150,134315,134185
15151,134315,134185
15152,134315,134185
15153,134315,134185
15154,134315,134185
15155,134315,134185
15156,134315,134185
15157,134315,134185
15158,134315,134185
15159,134315,134185
15160,134315,134185
15161,134315,134185
15162,134315,134185
15163,134315,134185
15164,134315,134185
15165,134315,134185
15166,134315,134185
15167,134315,134185
15168,134315,134185
15169,134315,134185
15170,134315,134185
15171,134315,134185
15172,134315,134185
15173,134315,134185
15174,134315,134185
15175,134315,134185
15176,134315,134185
15177,134315,134185
15178,134315,134185
15179,134315,134185
15180,134315,134185
15181,134315,134185
15182,134315,134185
15183,134315,134185
15184,134315,134185
15185,134315,134185
15186,134315,134185
15187,134315,134185
15188,134315,134185
15189,134315,134185
15190,134315,134185
15191,134315,134185
15192,134315,134185
15193,134315,134185
15194,134315,134185
15195,134315,134185
15196,134315,134185
15197,134315,134185
15198,134315,134185
15199,134315,134185
15200,134315,134185
15201,134315,134185
15202,134315,134185
15203,134315,134185
15204,134315,133974
15205,134315,133974
15206,134315,133974
15207,134315,133974
15208,134315,133974
15209,134315,133974
15210,134315,133974
15211,134315,133974
15212,134315,133974
15213,134315,133974
15214,134315,133974
15215,134315,133974
15216,134315,133974
15217,134315,133974
15218,134315,133974
15219,134315,133974
15220,134315,133974
15221,134315,133974
15222,134315,133974
15223,134315,133974
15224,134315,133974
15225,134315,133974
15226,134315,133974
15227,134315,133974
15228,134315,133974
15229,134315,133974
15230,134315,133974
15231,134315,133974
15232,134315,133974
15233,134315,133974
15234,134315,133974
15235,134315,133974
15236,134315,133974
15237,134315,133974
15238,134315,133974
15239,134315,133974
15240,134315,133974
15241,134315,133974
15242,134315,133974
15243,134315,133974
15244,134315,133974
15245,134315,133974
15246,134315,133974
15247,134315,133974
15248,134315,133974
15249,134315,133974
15250,134315,133974
15251,134315,133974
15252,134315,133974
15253,134315,133974
15254,134315,133974
15255,134315,133974
15256,134315,133974
15257,134315,133974
15258,134315,133974
15259,134315,133974
15260,134315,133974
15261,134315,133974
15262,134315,133974
15263,134315,133974
15264,134315,133974
15265,134315,133974
15266,134315,133974
15267,134315,133974
15268,134315,133974
15269,134315,133974
15270,134315,133974
15271,134315,133974
15272,134315,133974
15273,134315,133974
15274,134315,133974
15275,134315,133974
15276,134315,133974
15277,134315,133974
15278,134315,134074
15279,134315,134074
15280,134315,134074
15281,134315,134074
15282,134315,134074
15283,134315,134074
15284,134315,134074
15285,134315,134074
15286,134315,134074
15287,134315,134074
15288,134315,134074
15289,134315,134074
15290,134315,134074
15291,134315,134074
15292,134315,134074
15293,134315,134074
15294,134315,134074
15295,134315,134074
15296,134315,134074
15297,134315,134074
15298,134315,134074
15299,134315,134074
15300,134315,134074
15301,134315,134074
15302,134315,134074
15303,134315,134074
15304,134315,134074
15305,134315,134074
15306,134315,134074
15307,134315,134074
15308,134315,134074
15309,134315,134074
15310,134315,134074
15311,134315,134074
15312,134315,134074
15313,134315,134074
15314,134315,134074
15315,134315,134074
15316,134315,134074
15317,134315,134074
15318,134315,134074
15319,134315,134074
15320,134315,134074
15321,134315,134074
15322,134315,134074
15323,134315,134074
15324,134315,134074
15325,134315,134074
15326,134315,134074
15327,134315,134074
15328,134315,134074
15329,134315,134074
15330,134315,134074
15331,134315,134074
15332,134315,134074
15333,134315,134074
15334,134315,134074
15335,134315,134074
15336,134315,134074
15337,134315,134074
15338,134315,134074
15339,134315,134074
15340,134315,134074
15341,134315,134074
15342,134315,134074
15343,134315,134074
15344,134315,134074
15345,134315,134074
15346,134315,134102
15347,134315,134102
15348,134315,134102
15349,134315,134102
15350,134315,134102
15351,134315,134102
15352,134315,134102
15353,134315,134102
15354,134315,134102
15355,134315,134102
15356,134315,134102
15357,134315,134102
15358,134315,134102
15359,134315,134102
15360,134315,134102
15361,134315,134102
15362,134315,134102
15363,134315,134102
15364,134315,134102
15365,134315,133417
15366,134315,133417
15367,134315,133827
15368,134315,133827
15369,134315,133827
15370,134315,133827
15371,134315,133827
15372,134315,133827
15373,134315,133827
15374,134315,133827
15375,134315,133827
15376,134315,133827
15377,134315,133827
15378,134315,133827
15379,134315,133827
15380,134315,133799
15381,134315,133799
15382,134315,133799
15383,134315,133799
15384,134315,133799
15385,134315,133799
15386,134315,133799
15387,134315,133799
15388,134315,133799
15389,134315,133799
15390,134315,133799
15391,134315,133699
15392,134315,133699
15393,134315,133699
15394,134315,133699
15395,134315,133699
15396,134315,133699
15397,134315,133699
15398,134315,133699
15399,134315,133699
15400,134315,133699
15401,134315,133699
15402,134315,133699
15403,134315,133699
15404,134315,133699
15405,134315,133699
15406,134315,133699
15407,134315,133699
15408,134315,133699
15409,134315,133699
15410,134315,133699
15411,134315,133699
15412,134315,133699
15413,134315,133699
15414,134315,133699
15415,134315,133699
15416,134315,133699
15417,134315,134119
15418,134315,134119
15419,134315,134119
15420,134315,134119
15421,134315,134119
15422,134315,134119
15423,134315,134119
15424,134315,134119
15425,134315,134119
15426,134315,134119
15427,134315,134119
15428,134315,134119
15429,134315,134119
15430,134315,134119
15431,134315,134119
15432,134315,134119
15433,134315,134119
15434,134315,134119
15435,134315,134119
15436,134315,134119
15437,134315,134119
15438,134315,134119
15439,134315,134119
15440,134315,134119
15441,134315,134119
15442,134315,134119
15443,134315,134119
15444,134315,134119
15445,134315,134119
15446,134315,134119
15447,134315,134119
15448,134315,134119
15449,134315,134119
15450,134315,134119
15451,134315,134119
15452,134315,134119
15453,134315,134119
15454,134315,134119
15455,134315,134119
15456,134315,134119
15457,134315,134119
15458,134315,134119
15459,134315,134119
15460,134315,134119
15461,134315,134119
15462,134315,134119
15463,134315,134119
15464,134315,134119
15465,134315,134119
15466,134315,134119
15467,134315,134119
15468,134315,134119
15469,134315,134119
15470,134315,133699
15471,134315,133699
15472,134315,133699
15473,134315,133699
15474,134315,133699
15475,134315,133699
15476,134315,133699
15477,134315,133699
15478,134315,133699
15479,134315,133699
15480,134315,133699
15481,134315,133699
15482,134315,133699
15483,134315,134072
15484,134315,134072
15485,134315,134072
15486,134315,133919
15487,134315,133919
15488,134315,133919
15489,134315,134150
15490,134315,134150
15491,134315,134150
15492,134315,134150
15493,134315,134150
15494,134315,134150
15495,134315,134150
15496,134315,134150
15497,134315,134150
15498,134315,134150
15499,134315,134150
15500,134315,134150
15501,134315,134150
15502,134315,134150
15503,134315,134150
15504,134315,134150
15505,134315,134150
15506,134315,134150
15507,134315,134150
15508,134315,134150
15509,134315,134150
15510,134315,134150
15511,134315,134150
15512,134315,134176
15513,134315,134176
15514,134315,134176
15515,134315,134176
15516,134315,134176
15517,134315,134176
15518,134315,134176
15519,134315,134176
15520,134315,134176
15521,134315,134176
15522,134315,134176
15523,134315,134176
15524,134315,134176
15525,134315,134176
15526,134315,134176
15527,134315,134176
15528,134315,134176
15529,134315,134176
15530,134315,134176
15531,134315,134176
15532,134315,134176
15533,134315,134176
15534,134315,134176
15535,134315,134176
15536,134315,134176
15537,134315,134176
15538,134315,134176
15539,134315,134176
15540,134315,134176
15541,134315,134176
15542,134315,134176
15543,134315,134176
15544,134315,134176
15545,134315,134176
15546,134315,134176
15547,134315,134176
15548,134315,134176
15549,134315,134176
15550,134315,134176
15551,134315,134176
15552,134315,134176
15553,134315,134176
15554,134315,134176
15555,134315,134176
15556,134315,134176
15557,134315,134176
15558,134315,134176
15559,134315,134176
15560,134315,134176
15561,134315,134176
15562,134315,134176
15563,134315,134176
15564,134315,134176
15565,134315,134176
15566,134315,134176
15567,134315,134176
15568,134315,134176
15569,134315,134176
15570,134315,134176
15571,134315,134183
15572,134315,134183
15573,134315,134183
15574,134315,134183
15575,134315,134183
15576,134315,134183
15577,134315,134183
15578,134315,134183
15579,134315,134183
15580,134315,134183
15581,134315,134183
15582,134315,134183
15583,134315,134183
15584,134315,134183
15585,134315,134183
15586,134326,134326
15587,134326,134326
15588,134326,134326
15589,134326,133916
15590,134326,133916
15591,134326,133909
15592,134326,133909
15593,134326,133909
15594,134326,133909
15595,134326,133909
15596,134326,133909
15597,134326,133909
15598,134326,133678
15599,134326,133678
15600,134326,133678
15601,134326,133678
15602,134326,133678
15603,134326,133678
15604,134326,133678
15605,134328,134328
15606,134328,134328
15607,134328,134328
15608,134328,134328
15609,134328,134328
15610,134328,134328
15611,134328,134328
15612,134328,134328
15613,134328,134328
15614,134328,134328
15615,134328,134328
15616,134328,134328
15617,134328,134328
15618,134328,134328
15619,134328,134328
15620,134328,134328
15621,134328,134328
15622,134328,134328
15623,134328,134328
15624,134328,134328
15625,134328,134328
15626,134328,134328
15627,134328,134328
15628,134328,134328
15629,134328,134328
15630,134328,134328
15631,134328,134328
15632,134328,134328
15633,134328,134328
15634,134328,134328
15635,134328,134328
15636,134328,134328
15637,134328,134328
15638,134328,134328
15639,134328,134328
15640,134328,134328
15641,134328,134328
15642,134328,134328
15643,134328,134328
15644,134328,134328
15645,134328,134328
15646,134328,134328
15647,134328,134328
15648,134328,134302
15649,134328,134302
15650,134328,134302
15651,134328,134302
15652,134328,134302
15653,134328,134302
15654,134328,134302
15655,134328,134302
15656,134328,134302
15657,134328,134302
15658,134328,134302
15659,134328,134302
15660,134328,134302
15661,134328,134302
15662,134328,134302
15663,134328,134302
15664,134328,134302
15665,134328,134302
15666,134328,134302
15667,134328,134302
15668,134328,134302
15669,134328,134302
15670,134328,134302
15671,134328,134302
15672,134328,134302
15673,134328,134302
15674,134328,134302
15675,134328,134302
15676,134328,134302
15677,134328,134302
15678,134328,134302
15679,134328,134302
15680,134328,134302
15681,134328,134302
15682,134328,134302
15683,134328,134302
15684,134328,134302
15685,134328,134302
15686,134328,134302
15687,134328,134302
15688,134328,134302
15689,134328,134302
15690,134328,134302
15691,134328,134302
15692,134328,134302
15693,134328,134302
15694,134328,134302
15695,134328,134302
15696,134328,134302
15697,134328,134302
15698,134328,134302
15699,134328,134302
15700,134328,134302
15701,134328,134302
15702,134328,134302
15703,134328,134302
15704,134328,134302
15705,134328,134302
15706,134328,134302
15707,134328,134302
15708,134328,134302
15709,134328,134302
15710,134328,134302
15711,134328,134302
15712,134328,134302
15713,134328,134302
15714,134328,134302
15715,134328,134302
15716,134328,134302
15717,134328,134302
15718,134328,134302
15719,134328,134302
15720,134328,134302
15721,134328,134302
15722,134328,134302
15723,134328,134302
15724,134328,134302
15725,134328,134302
15726,134328,134302
15727,134328,134302
15728,134328,134302
15729,134328,134302
15730,134328,134302
15731,134328,134302
15732,134328,134302
15733,134328,134302
15734,134328,134302
15735,134328,134302
15736,134328,134302
15737,134328,134302
15738,134328,134302
15739,134328,134302
15740,134328,134302
15741,134328,134302
15742,134328,134302
15743,134328,134302
15744,134328,134302
15745,134328,134302
15746,134328,134302
15747,134328,134302
15748,134328,134302
15749,134328,134302
15750,134328,134302
15751,134328,134302
15752,134328,134302
15753,134328,134302
15754,134328,134302
15755,134328,134302
15756,134328,134302
15757,134328,134302
15758,134328,134302
15759,134328,134302
15760,134328,134302
15761,134328,134302
15762,134328,134302
15763,134328,134302
15764,134328,134302
15765,134328,134302
15766,134328,134302
15767,134328,134302
15768,134328,134302
15769,134328,134302
15770,134328,134302
15771,134328,134302
15772,134328,134302
15773,134328,134302
15774,134328,134302
15775,134328,134302
15776,134328,134302
15777,134328,134302
15778,134328,134302
15779,134328,134158
15780,134328,134158
15781,134328,134158
15782,134328,134158
15783,134328,134158
15784,134328,134158
15785,134328,134158
15786,134328,134158
15787,134328,134158
15788,134328,134158
15789,134328,134158
15790,134328,134158
15791,134328,134158
15792,134328,134158
15793,134328,134158
15794,134328,134158
15795,134328,134158
15796,134328,134158
15797,134328,134158
15798,134328,134158
15799,134328,134265
15800,134328,134265
15801,134328,134265
15802,134328,134265
15803,134328,134265
15804,134328,134265
15805,134328,134265
15806,134328,134265
15807,134328,134265
15808,134328,134265
15809,134328,134265
15810,134328,134265
15811,134328,134265
15812,134328,134265
15813,134328,134265
15814,134328,134265
15815,134328,134265
15816,134328,134265
15817,134328,134265
15818,134328,134265
15819,134328,134265
15820,134328,134265
15821,134328,134265
15822,134328,134265
15823,134328,134265
15824,134328,134265
15825,134328,134265
15826,134328,134265
15827,134328,134265
15828,134328,134265
15829,134328,134265
15830,134328,134265
15831,134328,134265
15832,134328,134265
15833,134328,134265
15834,134328,134265
15835,134328,134265
15836,134328,134265
15837,134328,134122
15838,134328,134122
15839,134328,134122
15840,134328,134122
15841,134328,134122
15842,134328,134122
15843,134328,134122
15844,134328,134122
15845,134328,134122
15846,134328,134122
15847,134328,134122
15848,134328,134122
15849,134328,134122
15850,134328,134122
15851,134328,134122
15852,134328,134122
15853,134328,134122
15854,134328,134131
15855,134328,134131
15856,134328,134131
15857,134328,134131
15858,134328,134131
15859,134328,134131
15860,134328,134131
15861,134328,134131
15862,134328,134131
15863,134328,134131
15864,134328,134131
15865,134328,134131
15866,134328,134131
15867,134328,134131
15868,134328,134131
15869,134328,134131
15870,134328,134131
15871,134328,134131
15872,134328,134131
15873,134328,134131
15874,134328,134131
15875,134328,134131
15876,134328,134131
15877,134328,134131
15878,134328,134131
15879,134328,134131
15880,134328,134131
15881,134328,134131
15882,134328,134131
15883,134328,134131
15884,134328,134131
15885,134328,134131
15886,134328,134086
15887,134328,134086
15888,134328,134086
15889,134328,134086
15890,134328,134086
15891,134328,134086
15892,134328,134086
15893,134328,134086
15894,134328,134086
15895,134328,134086
15896,134328,134086
15897,134328,134086
15898,134328,134086
15899,134328,134086
15900,134328,134086
15901,134328,134086
15902,134328,134086
15903,134328,134086
15904,134328,134086
15905,134328,134086
15906,134328,134086
15907,134328,134086
15908,134328,134086
15909,134328,134086
15910,134328,134086
15911,134328,134086
15912,134328,134086
15913,134328,134086
15914,134328,134086
15915,134328,134086
15916,134328,134086
15917,134328,134086
15918,134328,134086
15919,134328,134086
15920,134328,134086
15921,134328,134086
15922,134328,134086
15923,134328,134086
15924,134328,134086
15925,134328,134086
15926,134328,134086
15927,134328,134086
15928,134328,134086
15929,134328,134086
15930,134328,134086
15931,134328,134086
15932,134328,134086
15933,134328,134086
15934,134328,134086
15935,134328,134086
15936,134328,134086
15937,134328,134077
15938,134328,134077
15939,134328,134077
15940,134328,134077
15941,134328,134077
15942,134328,134077
15943,134328,134077
15944,134328,134077
15945,134328,134077
15946,134328,134077
15947,134328,134077
15948,134328,134077
15949,134328,134077
15950,134328,134077
15951,134328,134077
15952,134328,134077
15953,134328,134077
15954,134328,134077
15955,134328,134077
15956,134328,134077
15957,134328,134077
15958,134328,134077
15959,134328,134077
15960,134328,134077
15961,134328,134077
15962,134328,134077
15963,134328,134077
15964,134328,134077
15965,134328,134077
15966,134328,134077
15967,134328,134077
15968,134328,134077
15969,134328,134077
15970,134328,134077
15971,134328,134077
15972,134328,134077
15973,134328,134077
15974,134328,134077
15975,134328,134077
15976,134328,134077
15977,134328,134077
15978,134328,134077
15979,134328,134077
15980,134328,134077
15981,134328,134077
15982,134328,134077
15983,134328,134077
15984,134328,134077
15985,134328,134077
15986,134328,134077
15987,134328,134077
15988,134328,134291
15989,134328,134291
15990,134328,134291
15991,134328,134291
15992,134328,134291
15993,134328,134291
15994,134328,134291
15995,134328,134291
15996,134328,134291
15997,134328,134291
15998,134328,134291
15999,134328,134291
16000,134328,134291
16001,134328,134291
16002,134328,134291
16003,134328,134291
16004,134328,134291
16005,134328,134291
16006,134328,134291
16007,134328,134291
16008,134328,134291
16009,134328,134291
16010,134328,134291
16011,134328,134291
16012,134328,134291
16013,134328,134291
16014,134328,134291
16015,134328,134291
16016,134328,134291
16017,134328,134291
16018,134328,134291
16019,134328,134291
16020,134328,134291
16021,134328,134291
16022,134328,134291
16023,134328,134184
16024,134328,134184
16025,134328,134184
16026,134328,134184
16027,134328,134184
16028,134328,134184
16029,134328,134184
16030,134328,134184
16031,134328,134184
16032,134328,134184
16033,134328,134184
16034,134328,134184
16035,134328,134184
16036,134328,134184
16037,134328,134184
16038,134328,134184
16039,134328,134184
16040,134328,134184
16041,134328,134184
16042,134328,134184
16043,134328,134184
16044,134328,134184
16045,134328,134184
16046,134328,134184
16047,134328,134184
16048,134328,134184
16049,134328,134234
16050,134328,134234
16051,134328,134234
16052,134328,134234
16053,134328,134234
16054,134328,134234
16055,134328,134234
16056,134328,134234
16057,134328,134234
16058,134328,134234
16059,134328,134234
16060,134328,134234
16061,134328,134234
16062,134328,134234
16063,134328,134234
16064,134328,134234
16065,134328,134234
16066,134328,134234
16067,134328,134234
16068,134328,134234
16069,134328,134234
16070,134328,134234
16071,134328,134234
16072,134328,134234
16073,134328,134234
16074,134328,134234
16075,134328,134234
16076,134328,133728
16077,134328,133728
16078,134328,133728
16079,134328,133728
16080,134328,133728
16081,134328,133728
16082,134328,133728
16083,134328,133728
16084,134328,134312
16085,134328,134262
16086,134328,134262
16087,134328,134262
16088,134328,134262
16089,134328,134262
