iter,best_score
4829,134649
4830,134649
4831,134649
4832,134649
4833,134649
4834,134649
4835,134649
4836,134649
4837,134649
4838,134649
4839,134649
4840,134649
4841,134649
4842,134649
4843,134649
4844,134649
4845,134649
4846,134649
4847,134649
4848,134649
4849,134649
4850,134649
4851,134649
4852,134649
4853,134649
4854,134649
4855,134649
4856,134649
4857,134649
4858,134649
4859,134649
4860,134649
4861,134649
4862,134649
4863,134649
4864,134649
4865,134649
4866,134649
4867,134649
4868,134649
4869,134649
4870,134649
4871,134649
4872,134652
4873,134652
4874,134652
4875,134652
4876,134652
4877,134652
4878,134652
4879,134652
4880,134652
4881,134652
4882,134652
4883,134652
4884,134652
4885,134652
4886,134652
4887,134652
4888,134652
4889,134652
4890,134652
4891,134652
4892,134652
4893,134652
4894,134652
4895,134652
4896,134652
4897,134652
4898,134652
4899,134652
4900,134652
4901,134652
4902,134652
4903,134652
4904,134652
4905,134652
4906,134652
4907,134652
4908,134652
4909,134652
4910,134652
4911,134652
4912,134652
4913,134652
4914,134652
4915,134652
4916,134652
4917,134652
4918,134652
4919,134652
4920,134652
4921,134652
4922,134652
4923,134652
4924,134652
4925,134652
4926,134652
4927,134652
4928,134652
4929,134652
4930,134652
4931,134652
4932,134652
4933,134652
4934,134652
4935,134652
4936,134652
4937,134652
4938,134652
4939,134652
4940,134652
4941,134652
4942,134652
4943,134652
4944,134652
4945,134652
4946,134652
4947,134652
4948,134652
4949,134652
4950,134652
4951,134652
4952,134652
4953,134652
4954,134652
4955,134652
4956,134652
4957,134652
4958,134652
4959,134652
4960,134652
4961,134652
4962,134652
4963,134652
4964,134652
4965,134652
4966,134652
4967,134652
4968,134652
4969,134652
4970,134652
4971,134652
4972,134652
4973,134652
4974,134652
4975,134652
4976,134652
4977,134652
4978,134652
4979,134652
4980,134652
4981,134652
4982,134652
4983,134652
4984,134652
4985,134652
4986,134652
4987,134652
4988,134652
4989,134652
4990,134652
4991,134652
4992,134652
4993,134652
4994,134652
4995,134652
4996,134652
4997,134652
4998,134652
4999,134652
5000,134652
5001,134652
5002,134652
5003,134652
5004,134652
5005,134652
5006,134652
5007,134652
5008,134652
5009,134652
5010,134652
5011,134652
5012,134652
5013,134652
5014,134652
5015,134652
5016,134652
5017,134652
5018,134652
5019,134652
5020,134652
5021,134652
5022,134652
5023,134652
5024,134652
5025,134652
5026,134652
5027,134652
5028,134652
5029,134652
5030,134652
5031,134652
5032,134652
5033,134652
5034,134652
5035,134652
5036,134652
5037,134652
5038,134652
5039,134652
5040,134652
5041,134652
5042,134652
5043,134652
5044,134652
5045,134652
5046,134652
5047,134652
5048,134652
5049,134652
5050,134652
5051,134652
5052,134652
5053,134652
5054,134652
5055,134652
5056,134652
5057,134652
5058,134652
5059,134652
5060,134652
5061,134652
5062,134652
5063,134652
5064,134652
5065,134652
5066,134652
5067,134652
5068,134652
5069,134652
5070,134652
5071,134652
5072,134652
5073,134652
5074,134652
5075,134652
5076,134652
5077,134652
5078,134652
5079,134652
5080,134652
5081,134652
5082,134652
5083,134652
5084,134652
5085,134652
5086,134652
5087,134652
5088,134652
5089,134652
5090,134652
5091,134652
5092,134652
5093,134652
5094,134652
5095,134652
5096,134652
5097,134652
5098,134652
5099,134652
5100,134652
5101,134652
5102,134652
5103,134652
5104,134652
5105,134652
5106,134652
5107,134652
5108,134652
5109,134652
5110,134652
5111,134652
5112,134652
5113,134652
5114,134652
5115,134652
5116,134652
5117,134652
5118,134652
5119,134652
5120,134652
5121,134652
5122,134652
5123,134652
5124,134652
5125,134652
5126,134652
5127,134652
5128,134652
5129,134652
5130,134652
5131,134652
5132,134652
5133,134652
5134,134652
5135,134652
5136,134652
5137,134652
5138,134652
5139,134652
5140,134652
5141,134652
5142,134652
5143,134652
5144,134652
5145,134652
5146,134652
5147,134652
5148,134652
5149,134652
5150,134652
5151,134652
5152,134652
5153,134652
5154,134652
5155,134652
5156,134652
5157,134652
5158,134652
5159,134652
5160,134652
5161,134652
5162,134652
5163,134652
5164,134652
5165,134652
5166,134652
5167,134652
5168,134652
5169,134652
5170,134652
5171,134652
5172,134652
5173,134652
5174,134652
5175,134652
5176,134652
5177,134652
5178,134652
5179,134652
5180,134652
5181,134652
5182,134652
5183,134652
5184,134652
5185,134652
5186,134652
5187,134652
5188,134652
5189,134652
5190,134652
5191,134652
5192,134652
5193,134652
5194,134652
5195,134652
5196,134652
5197,134652
5198,134652
5199,134652
5200,134652
5201,134652
5202,134652
5203,134652
5204,134652
5205,134652
5206,134652
5207,134652
5208,134652
5209,134652
5210,134652
5211,134652
5212,134652
5213,134652
5214,134652
5215,134652
5216,134652
5217,134652
5218,134652
5219,134652
5220,134652
5221,134652
5222,134652
5223,134652
5224,134652
5225,134652
5226,134652
5227,134652
5228,134652
5229,134652
5230,134652
5231,134652
5232,134652
5233,134652
5234,134652
5235,134652
5236,134652
5237,134652
5238,134652
5239,134652
5240,134652
5241,134652
5242,134652
5243,134652
5244,134652
5245,134652
5246,134652
5247,134652
5248,134652
5249,134652
5250,134652
5251,134652
5252,134652
5253,134652
5254,134652
5255,134652
5256,134652
5257,134652
5258,134652
5259,134652
5260,134652
5261,134652
5262,134652
5263,134652
5264,134652
5265,134652
5266,134652
5267,134652
5268,134652
5269,134652
5270,134652
5271,134652
5272,134652
5273,134652
5274,134652
5275,134652
5276,134652
5277,134652
5278,134652
5279,134652
5280,134652
5281,134652
5282,134652
5283,134652
5284,134652
5285,134652
5286,134652
5287,134652
5288,134652
5289,134652
5290,134652
5291,134652
5292,134652
5293,134652
5294,134652
5295,134652
5296,134652
5297,134652
5298,134652
5299,134652
5300,134652
5301,134652
5302,134652
5303,134652
5304,134652
5305,134652
5306,134652
5307,134652
5308,134652
5309,134652
5310,134652
5311,134652
5312,134652
5313,134652
5314,134652
5315,134652
5316,134652
5317,134652
5318,134652
5319,134652
5320,134652
5321,134652
5322,134652
5323,134652
5324,134652
5325,134652
5326,134652
5327,134652
5328,134652
5329,134652
5330,134652
5331,134652
5332,134652
5333,134652
5334,134652
5335,134652
5336,134652
5337,134652
5338,134652
5339,134652
5340,134652
5341,134652
5342,134652
5343,134652
5344,134652
5345,134652
5346,134652
5347,134652
5348,134652
5349,134652
5350,134652
5351,134652
5352,134652
5353,134652
5354,134652
5355,134652
5356,134652
5357,134652
5358,134652
5359,134652
5360,134652
5361,134652
5362,134652
5363,134652
5364,134652
5365,134652
5366,134652
5367,134652
5368,134652
5369,134652
5370,134652
5371,134652
5372,134652
5373,134652
5374,134652
5375,134652
5376,134652
5377,134652
5378,134652
5379,134652
5380,134652
5381,134652
5382,134652
5383,134652
5384,134652
5385,134652
5386,134652
5387,134652
5388,134652
5389,134652
5390,134652
5391,134652
5392,134652
5393,134652
5394,134652
5395,134652
5396,134652
5397,134652
5398,134652
5399,134652
5400,134652
5401,134652
5402,134652
5403,134652
5404,134652
5405,134652
5406,134652
5407,134652
5408,134652
5409,134652
5410,134652
5411,134652
5412,134652
5413,134652
5414,134652
5415,134652
5416,134652
5417,134652
5418,134652
5419,134652
5420,134652
5421,134652
5422,134652
5423,134652
5424,134652
5425,134652
5426,134652
5427,134652
5428,134652
5429,134652
5430,134652
5431,134652
5432,134652
5433,134652
5434,134652
5435,134652
5436,134652
5437,134652
5438,134652
5439,134652
5440,134652
5441,134652
5442,134652
5443,134652
5444,134652
5445,134652
5446,134652
5447,134652
5448,134652
5449,134652
5450,134652
5451,134652
5452,134652
5453,134652
5454,134652
5455,134652
5456,134652
5457,134652
5458,134652
5459,134652
5460,134652
5461,134652
5462,134652
5463,134652
5464,134652
5465,134652
5466,134652
5467,134652
5468,134652
5469,134652
5470,134652
5471,134652
5472,134652
5473,134652
5474,134652
5475,134652
5476,134652
5477,134652
5478,134652
5479,134652
5480,134652
5481,134652
5482,134652
5483,134652
5484,134652
5485,134652
5486,134652
5487,134652
5488,134652
5489,134652
5490,134652
5491,134652
5492,134652
5493,134652
5494,134652
5495,134652
5496,134652
5497,134652
5498,134652
5499,134652
5500,134652
5501,134652
5502,134652
5503,134652
5504,134652
5505,134652
5506,134652
5507,134652
5508,134652
5509,134652
5510,134652
5511,134652
5512,134652
5513,134652
5514,134652
5515,134652
5516,134652
5517,134652
5518,134652
5519,134652
5520,134652
5521,134652
5522,134652
5523,134652
5524,134652
5525,134652
5526,134652
5527,134652
5528,134652
5529,134652
5530,134652
5531,134652
5532,134652
5533,134652
5534,134652
5535,134652
5536,134652
5537,134652
5538,134652
5539,134652
5540,134652
5541,134652
5542,134652
5543,134652
5544,134652
5545,134652
5546,134652
5547,134652
5548,134652
5549,134652
5550,134652
5551,134652
5552,134652
5553,134652
5554,134652
5555,134652
5556,134652
5557,134652
5558,134652
5559,134652
5560,134652
5561,134652
5562,134652
5563,134652
5564,134652
5565,134652
5566,134652
5567,134652
5568,134652
5569,134652
5570,134652
5571,134652
5572,134652
5573,134652
5574,134652
5575,134652
5576,134652
5577,134652
5578,134652
5579,134652
5580,134652
5581,134652
5582,134652
5583,134652
5584,134652
5585,134652
5586,134652
5587,134652
5588,134652
5589,134652
5590,134652
5591,134652
5592,134652
5593,134652
5594,134652
5595,134652
5596,134652
5597,134652
5598,134652
5599,134652
5600,134652
5601,134652
5602,134652
5603,134652
5604,134652
5605,134652
5606,134652
5607,134652
5608,134652
5609,134652
5610,134652
5611,134652
5612,134652
5613,134652
5614,134652
5615,134652
5616,134652
5617,134652
5618,134652
5619,134652
5620,134652
5621,134652
5622,134652
5623,134652
5624,134652
5625,134652
5626,134652
5627,134652
5628,134652
5629,134652
5630,134652
5631,134652
5632,134652
5633,134652
5634,134652
5635,134652
5636,134652
5637,134652
5638,134652
5639,134652
5640,134652
5641,134652
5642,134652
5643,134652
5644,134652
5645,134652
5646,134652
5647,134652
5648,134652
5649,134652
5650,134652
5651,134652
5652,134652
5653,134652
5654,134652
5655,134652
5656,134652
5657,134652
5658,134652
5659,134652
5660,134652
5661,134652
5662,134652
5663,134652
5664,134652
5665,134652
5666,134652
5667,134652
5668,134652
5669,134652
5670,134652
5671,134652
5672,134652
5673,134652
5674,134652
5675,134652
5676,134652
5677,134652
5678,134652
5679,134652
5680,134652
5681,134652
5682,134652
5683,134652
5684,134652
5685,134652
5686,134652
5687,134652
5688,134652
5689,134652
5690,134652
5691,134652
5692,134652
5693,134652
5694,134652
5695,134652
5696,134652
5697,134652
5698,134652
5699,134652
5700,134652
5701,134652
5702,134652
5703,134652
5704,134652
5705,134652
5706,134652
5707,134652
5708,134652
5709,134652
5710,134652
5711,134652
5712,134652
5713,134652
5714,134652
5715,134652
5716,134652
5717,134652
5718,134652
5719,134652
5720,134652
5721,134652
5722,134652
5723,134652
5724,134652
5725,134652
5726,134652
5727,134652
5728,134652
5729,134652
5730,134652
5731,134652
5732,134652
5733,134652
5734,134652
5735,134652
5736,134652
5737,134652
5738,134652
5739,134652
5740,134652
5741,134652
5742,134652
5743,134652
5744,134652
5745,134652
5746,134652
5747,134652
5748,134652
5749,134652
5750,134652
5751,134652
5752,134652
5753,134652
5754,134652
5755,134652
5756,134652
5757,134652
5758,134652
5759,134652
5760,134652
5761,134652
5762,134652
5763,134652
5764,134652
5765,134652
5766,134652
5767,134652
5768,134652
5769,134652
5770,134652
5771,134652
5772,134652
5773,134652
5774,134652
5775,134652
5776,134652
5777,134652
5778,134652
5779,134652
5780,134652
5781,134652
5782,134652
5783,134652
5784,134652
5785,134652
5786,134652
5787,134652
5788,134652
5789,134652
5790,134652
5791,134652
5792,134652
5793,134652
5794,134652
5795,134652
5796,134652
5797,134652
5798,134652
5799,134652
5800,134652
5801,134652
5802,134652
5803,134652
5804,134652
5805,134652
5806,134652
5807,134652
5808,134652
5809,134652
5810,134652
5811,134652
5812,134652
5813,134652
5814,134652
5815,134652
5816,134652
5817,134652
5818,134652
5819,134652
5820,134652
5821,134652
5822,134652
5823,134652
5824,134652
5825,134652
5826,134652
5827,134652
5828,134652
5829,134652
5830,134652
5831,134652
5832,134652
5833,134652
5834,134652
5835,134652
5836,134652
5837,134652
5838,134652
5839,134656
5840,134656
5841,134656
5842,134656
5843,134656
5844,134656
5845,134656
5846,134656
5847,134656
5848,134656
5849,134656
5850,134656
5851,134656
5852,134656
5853,134656
5854,134656
5855,134656
5856,134656
5857,134656
5858,134656
5859,134656
5860,134656
5861,134656
5862,134656
5863,134656
5864,134656
5865,134656
5866,134656
5867,134656
5868,134656
5869,134656
5870,134656
5871,134656
5872,134656
5873,134656
5874,134656
5875,134656
5876,134656
5877,134656
5878,134656
5879,134656
5880,134656
5881,134656
5882,134656
5883,134656
5884,134656
5885,134656
5886,134656
5887,134656
5888,134656
5889,134656
5890,134656
5891,134656
5892,134656
5893,134656
5894,134656
5895,134656
5896,134656
5897,134656
5898,134656
5899,134656
5900,134656
5901,134656
5902,134656
5903,134656
5904,134656
5905,134656
5906,134656
5907,134656
5908,134656
5909,134656
5910,134656
5911,134656
5912,134656
5913,134656
5914,134656
5915,134656
5916,134656
5917,134656
5918,134656
5919,134656
5920,134656
5921,134656
5922,134656
5923,134656
5924,134656
5925,134656
5926,134656
5927,134656
5928,134656
5929,134656
5930,134656
5931,134656
5932,134656
5933,134656
5934,134656
5935,134656
5936,134656
5937,134656
5938,134656
5939,134656
5940,134656
5941,134656
5942,134656
5943,134656
5944,134656
5945,134656
5946,134656
5947,134656
5948,134656
5949,134656
5950,134656
5951,134656
5952,134656
5953,134656
5954,134656
5955,134656
5956,134656
5957,134656
5958,134656
5959,134656
5960,134656
5961,134656
5962,134656
5963,134656
5964,134656
5965,134656
5966,134656
5967,134656
5968,134656
5969,134656
5970,134656
5971,134656
5972,134656
5973,134656
5974,134656
5975,134656
5976,134656
5977,134656
5978,134656
5979,134656
5980,134656
5981,134656
5982,134656
5983,134656
5984,134656
5985,134656
5986,134656
5987,134656
5988,134656
5989,134656
5990,134656
5991,134656
5992,134656
5993,134656
5994,134656
5995,134656
5996,134656
5997,134656
5998,134656
5999,134656
6000,134656
6001,134656
6002,134656
6003,134656
6004,134656
6005,134656
6006,134656
6007,134656
6008,134656
6009,134656
6010,134656
6011,134656
6012,134656
6013,134656
6014,134656
6015,134656
6016,134656
6017,134656
6018,134656
6019,134656
6020,134656
6021,134656
6022,134656
6023,134656
6024,134656
6025,134656
6026,134656
6027,134656
6028,134656
6029,134656
6030,134656
6031,134656
6032,134656
6033,134656
6034,134656
6035,134656
6036,134656
6037,134656
6038,134656
6039,134656
6040,134656
6041,134656
6042,134656
6043,134656
6044,134656
6045,134656
6046,134656
6047,134656
6048,134656
6049,134656
6050,134656
6051,134656
6052,134656
6053,134656
6054,134656
6055,134656
6056,134656
6057,134656
6058,134656
6059,134656
6060,134656
6061,134656
6062,134656
6063,134656
6064,134656
6065,134656
6066,134656
6067,134656
6068,134656
6069,134656
6070,134656
6071,134656
6072,134656
6073,134656
6074,134656
6075,134656
6076,134656
6077,134656
6078,134656
6079,134656
6080,134656
6081,134656
6082,134656
6083,134656
6084,134656
6085,134656
6086,134656
6087,134656
6088,134656
6089,134656
6090,134656
6091,134656
6092,134656
6093,134656
6094,134656
6095,134656
6096,134656
6097,134656
6098,134656
6099,134656
6100,134656
6101,134656
6102,134656
6103,134656
6104,134656
6105,134656
6106,134656
6107,134656
6108,134656
6109,134656
6110,134656
6111,134656
6112,134656
6113,134656
6114,134656
6115,134656
6116,134656
6117,134656
6118,134656
6119,134656
6120,134656
6121,134656
6122,134656
6123,134656
6124,134656
6125,134656
6126,134656
6127,134656
6128,134656
6129,134656
6130,134656
6131,134656
6132,134656
6133,134656
6134,134656
6135,134656
6136,134656
6137,134656
6138,134656
6139,134656
6140,134656
6141,134656
6142,134656
6143,134656
6144,134656
6145,134656
6146,134656
6147,134656
6148,134656
6149,134656
6150,134656
6151,134656
6152,134656
6153,134656
6154,134656
6155,134656
6156,134656
6157,134656
6158,134656
6159,134656
6160,134656
6161,134656
6162,134656
6163,134656
6164,134656
6165,134656
6166,134656
6167,134656
6168,134656
6169,134656
6170,134656
6171,134656
6172,134656
6173,134656
6174,134656
6175,134656
6176,134656
6177,134656
6178,134656
6179,134656
6180,134656
6181,134656
6182,134656
6183,134656
6184,134656
6185,134656
6186,134656
6187,134656
6188,134656
6189,134656
6190,134656
6191,134656
6192,134656
6193,134656
6194,134656
6195,134656
6196,134656
6197,134656
6198,134656
6199,134656
6200,134656
6201,134656
6202,134656
6203,134656
6204,134656
6205,134656
6206,134656
6207,134656
6208,134656
6209,134656
6210,134656
6211,134656
6212,134656
6213,134656
6214,134656
6215,134656
6216,134656
6217,134656
6218,134656
6219,134656
6220,134656
6221,134656
6222,134656
6223,134656
6224,134656
6225,134656
6226,134656
6227,134656
6228,134656
6229,134656
6230,134656
6231,134656
6232,134656
6233,134656
6234,134656
6235,134656
6236,134656
6237,134656
6238,134656
6239,134656
6240,134656
6241,134656
6242,134656
6243,134656
6244,134656
6245,134656
6246,134656
6247,134656
6248,134656
6249,134656
6250,134656
6251,134656
6252,134656
6253,134656
6254,134656
6255,134656
6256,134656
6257,134656
6258,134656
6259,134656
6260,134656
6261,134656
6262,134656
6263,134656
6264,134656
6265,134656
6266,134656
6267,134656
6268,134656
6269,134656
6270,134656
6271,134656
6272,134656
6273,134656
6274,134656
6275,134656
6276,134656
6277,134656
6278,134656
6279,134656
6280,134656
6281,134656
6282,134656
6283,134656
6284,134656
6285,134656
6286,134656
6287,134656
6288,134656
6289,134656
6290,134656
6291,134656
6292,134656
6293,134656
6294,134656
6295,134656
6296,134656
6297,134656
6298,134656
6299,134656
6300,134656
6301,134656
6302,134656
6303,134656
6304,134656
6305,134656
6306,134656
6307,134656
6308,134656
6309,134656
6310,134656
6311,134656
6312,134656
6313,134656
6314,134656
6315,134656
6316,134656
6317,134656
6318,134656
6319,134656
6320,134656
6321,134656
6322,134656
6323,134656
6324,134656
6325,134656
6326,134656
6327,134656
6328,134656
6329,134656
6330,134656
6331,134656
6332,134656
6333,134656
6334,134656
6335,134656
6336,134656
6337,134656
6338,134656
6339,134656
6340,134676
6341,134676
6342,134676
6343,134676
6344,134676
6345,134676
6346,134676
6347,134676
6348,134676
6349,134676
6350,134676
6351,134676
6352,134676
6353,134676
6354,134676
6355,134676
6356,134676
6357,134676
6358,134676
6359,134676
6360,134676
6361,134676
6362,134676
6363,134676
6364,134676
6365,134676
6366,134676
6367,134676
6368,134676
6369,134676
6370,134676
6371,134676
6372,134676
6373,134676
6374,134676
6375,134676
6376,134676
6377,134676
6378,134676
6379,134676
6380,134676
6381,134676
6382,134676
6383,134676
6384,134676
6385,134676
6386,134676
6387,134676
6388,134676
6389,134676
6390,134676
6391,134676
6392,134676
6393,134676
6394,134676
6395,134676
6396,134676
6397,134676
6398,134676
6399,134676
6400,134676
6401,134676
6402,134676
6403,134676
6404,134676
6405,134676
6406,134676
6407,134676
6408,134676
6409,134676
6410,134676
6411,134676
6412,134676
6413,134676
6414,134676
6415,134676
6416,134676
6417,134676
6418,134676
6419,134676
6420,134676
6421,134676
6422,134676
6423,134676
6424,134676
6425,134676
6426,134676
6427,134676
6428,134676
6429,134676
6430,134676
6431,134676
6432,134676
6433,134676
6434,134676
6435,134676
6436,134676
6437,134676
6438,134676
6439,134676
6440,134676
6441,134676
6442,134676
6443,134676
6444,134676
6445,134676
6446,134676
6447,134676
6448,134676
6449,134676
6450,134676
6451,134676
6452,134676
6453,134676
6454,134676
6455,134676
6456,134676
6457,134676
6458,134676
6459,134676
6460,134676
6461,134676
6462,134676
6463,134676
6464,134676
6465,134676
6466,134676
6467,134676
6468,134676
6469,134676
6470,134676
6471,134676
6472,134676
6473,134676
6474,134676
6475,134676
6476,134676
6477,134676
6478,134676
6479,134676
6480,134676
6481,134676
6482,134676
6483,134676
6484,134676
6485,134676
6486,134676
6487,134676
6488,134676
6489,134676
6490,134676
6491,134676
6492,134676
6493,134676
6494,134676
6495,134676
6496,134676
6497,134676
6498,134676
6499,134676
6500,134676
6501,134676
6502,134676
6503,134676
6504,134676
6505,134676
6506,134676
6507,134676
6508,134676
6509,134676
6510,134676
6511,134676
6512,134676
6513,134676
6514,134676
6515,134676
6516,134676
6517,134676
6518,134676
6519,134676
6520,134676
6521,134676
6522,134676
6523,134676
6524,134676
6525,134676
6526,134676
6527,134676
6528,134676
6529,134676
6530,134676
6531,134676
6532,134676
6533,134676
6534,134676
6535,134676
6536,134676
6537,134676
6538,134676
6539,134676
6540,134676
6541,134676
6542,134676
6543,134676
6544,134676
6545,134676
6546,134676
6547,134676
6548,134676
6549,134676
6550,134676
6551,134676
6552,134676
6553,134676
6554,134676
6555,134676
6556,134676
6557,134676
6558,134676
6559,134676
6560,134676
6561,134676
6562,134676
6563,134676
6564,134676
6565,134676
6566,134676
6567,134676
6568,134676
6569,134676
6570,134676
6571,134676
6572,134676
6573,134676
6574,134676
6575,134676
6576,134676
6577,134676
6578,134676
6579,134676
6580,134676
6581,134676
6582,134676
6583,134676
6584,134676
6585,134676
6586,134676
6587,134676
6588,134676
6589,134676
6590,134676
6591,134676
6592,134676
6593,134676
6594,134676
6595,134676
6596,134676
6597,134676
6598,134676
6599,134676
6600,134676
6601,134676
6602,134676
6603,134676
6604,134676
6605,134676
6606,134676
6607,134676
6608,134676
6609,134676
6610,134676
6611,134676
6612,134676
6613,134676
6614,134676
6615,134676
6616,134676
6617,134676
6618,134676
6619,134676
6620,134676
6621,134676
6622,134676
6623,134676
6624,134676
6625,134676
6626,134676
6627,134676
6628,134676
6629,134676
6630,134676
6631,134676
6632,134676
6633,134676
6634,134676
6635,134676
6636,134676
6637,134676
6638,134676
6639,134676
6640,134676
6641,134676
6642,134676
6643,134676
6644,134676
6645,134676
6646,134676
6647,134676
6648,134676
6649,134676
6650,134676
6651,134676
6652,134676
6653,134676
6654,134676
6655,134676
6656,134676
6657,134676
6658,134676
6659,134676
6660,134676
6661,134676
6662,134676
6663,134676
6664,134676
6665,134676
6666,134676
6667,134676
6668,134676
6669,134676
6670,134676
6671,134676
6672,134676
6673,134676
6674,134676
6675,134676
6676,134676
6677,134676
6678,134676
6679,134676
6680,134676
6681,134676
6682,134676
6683,134676
6684,134676
6685,134676
6686,134676
6687,134676
6688,134676
6689,134676
6690,134676
6691,134676
6692,134676
6693,134676
6694,134676
6695,134676
6696,134676
6697,134676
6698,134676
6699,134676
6700,134676
6701,134676
6702,134676
6703,134676
6704,134676
6705,134676
6706,134676
6707,134676
6708,134676
6709,134676
6710,134676
6711,134676
6712,134676
6713,134676
6714,134676
6715,134676
6716,134676
6717,134676
6718,134676
6719,134676
6720,134676
6721,134676
6722,134676
6723,134676
6724,134676
6725,134676
6726,134676
6727,134676
6728,134676
6729,134676
6730,134676
6731,134676
6732,134676
6733,134676
6734,134676
6735,134676
6736,134676
6737,134676
6738,134676
6739,134676
6740,134676
6741,134676
6742,134676
6743,134676
6744,134676
6745,134676
6746,134676
6747,134676
6748,134676
6749,134676
6750,134676
6751,134676
6752,134676
6753,134676
6754,134676
6755,134676
6756,134676
6757,134676
6758,134676
6759,134687
6760,134687
6761,134687
6762,134687
6763,134687
6764,134687
6765,134687
6766,134687
6767,134687
6768,134687
6769,134687
6770,134687
6771,134687
6772,134687
6773,134687
6774,134687
6775,134687
6776,134687
6777,134687
6778,134687
6779,134687
6780,134687
6781,134687
6782,134687
6783,134687
6784,134687
6785,134687
6786,134687
6787,134687
6788,134687
6789,134687
6790,134687
6791,134687
6792,134687
6793,134687
6794,134687
6795,134687
6796,134687
6797,134687
6798,134687
6799,134687
6800,134687
6801,134687
6802,134687
6803,134687
6804,134687
6805,134687
6806,134687
6807,134687
6808,134687
6809,134687
6810,134687
6811,134687
6812,134687
6813,134687
6814,134687
6815,134687
6816,134687
6817,134687
6818,134687
6819,134687
6820,134687
6821,134687
6822,134687
6823,134687
6824,134687
6825,134687
6826,134687
6827,134687
6828,134687
6829,134687
6830,134687
6831,134687
6832,134687
6833,134687
6834,134687
6835,134687
6836,134687
6837,134687
6838,134687
6839,134687
6840,134687
6841,134687
6842,134687
6843,134687
6844,134687
6845,134687
6846,134687
6847,134687
6848,134687
6849,134687
6850,134687
6851,134687
6852,134687
6853,134687
6854,134687
6855,134687
6856,134687
6857,134687
6858,134687
6859,134687
6860,134687
6861,134687
6862,134687
6863,134687
6864,134687
6865,134687
6866,134687
6867,134687
6868,134687
6869,134687
6870,134687
6871,134687
6872,134687
6873,134687
6874,134687
6875,134687
6876,134687
6877,134687
6878,134687
6879,134687
6880,134687
6881,134687
6882,134687
6883,134687
6884,134687
6885,134687
6886,134687
6887,134687
6888,134687
6889,134687
6890,134687
6891,134687
6892,134687
6893,134687
6894,134687
6895,134687
6896,134687
6897,134687
6898,134687
6899,134687
6900,134687
6901,134687
6902,134687
6903,134687
6904,134687
6905,134687
6906,134687
6907,134687
6908,134687
6909,134687
6910,134687
6911,134687
6912,134687
6913,134687
6914,134687
6915,134687
6916,134687
6917,134687
6918,134687
6919,134687
6920,134687
6921,134687
6922,134687
6923,134687
6924,134687
6925,134687
6926,134687
6927,134687
6928,134687
6929,134687
6930,134687
6931,134687
6932,134687
6933,134687
6934,134687
6935,134687
6936,134687
6937,134687
6938,134687
6939,134687
6940,134687
6941,134687
6942,134687
6943,134687
6944,134687
6945,134687
6946,134687
6947,134687
6948,134687
6949,134687
6950,134687
6951,134687
6952,134687
6953,134687
6954,134687
6955,134687
6956,134687
6957,134687
6958,134687
6959,134687
6960,134687
6961,134687
6962,134687
6963,134687
6964,134687
6965,134687
6966,134687
6967,134687
6968,134687
6969,134687
6970,134687
6971,134687
6972,134687
6973,134687
6974,134687
6975,134687
6976,134687
6977,134687
6978,134687
6979,134687
6980,134687
6981,134687
6982,134687
6983,134687
6984,134687
6985,134687
6986,134687
6987,134687
6988,134687
6989,134687
6990,134687
6991,134687
6992,134687
6993,134687
6994,134687
6995,134687
6996,134687
6997,134687
6998,134687
6999,134687
7000,134687
7001,134687
7002,134687
7003,134687
7004,134687
7005,134687
7006,134687
7007,134687
7008,134687
7009,134687
7010,134687
7011,134687
7012,134687
7013,134687
7014,134687
7015,134687
7016,134687
7017,134687
7018,134687
7019,134687
7020,134687
7021,134687
7022,134687
7023,134687
7024,134687
7025,134687
7026,134687
7027,134687
7028,134687
7029,134687
7030,134687
7031,134687
7032,134687
7033,134687
7034,134687
7035,134687
7036,134687
7037,134687
7038,134687
7039,134687
7040,134687
7041,134687
7042,134687
7043,134687
7044,134687
7045,134687
7046,134687
7047,134687
7048,134687
7049,134687
7050,134687
7051,134687
7052,134687
7053,134687
7054,134687
7055,134687
7056,134687
7057,134687
7058,134687
7059,134687
7060,134687
7061,134687
7062,134687
7063,134687
7064,134687
7065,134687
7066,134687
7067,134687
7068,134687
7069,134687
7070,134687
7071,134687
7072,134687
7073,134687
7074,134687
7075,134687
7076,134687
7077,134687
7078,134687
7079,134687
7080,134687
7081,134687
7082,134687
7083,134687
7084,134687
7085,134687
7086,134687
7087,134687
7088,134687
7089,134687
7090,134687
7091,134687
7092,134687
7093,134687
7094,134687
7095,134687
7096,134687
7097,134687
7098,134687
7099,134687
7100,134687
7101,134687
7102,134687
7103,134687
7104,134687
7105,134687
7106,134687
7107,134687
7108,134687
7109,134687
7110,134687
7111,134687
7112,134687
7113,134687
7114,134687
7115,134687
7116,134687
7117,134687
7118,134687
7119,134687
7120,134687
7121,134687
7122,134687
7123,134687
7124,134687
7125,134687
7126,134687
7127,134687
7128,134687
7129,134687
7130,134687
7131,134687
7132,134687
7133,134687
7134,134687
7135,134687
7136,134687
7137,134687
7138,134687
7139,134687
7140,134687
7141,134687
7142,134687
7143,134687
7144,134687
7145,134687
7146,134687
7147,134687
7148,134687
7149,134687
7150,134687
7151,134687
7152,134687
7153,134687
7154,134687
7155,134687
7156,134687
7157,134687
7158,134687
7159,134687
7160,134687
