Lex comparison: SP vs True — sorted by priority descending
 PatientID     SP   True    Priority     Verdict
      1467      Y      N        4360      A only
      8409      N      N        4359     neither
      5790      Y      Y        4358        both
      8984      N      N        4357     neither
      3684      Y      Y        4356        both
      1125      N      N        4355     neither
      9365      Y      N        4354      A only
      9321      N      N        4353     neither
      3532      Y      N        4352      A only
      8726      Y      Y        4351        both
      2382      Y      Y        4350        both
      9147      N      N        4349     neither
      2113      Y      N        4348      A only
      3530      Y      Y        4347        both
      1634      N      N        4346     neither
      6661      N      N        4345     neither
      4581      N      N        4344     neither
      8315      N      N        4343     neither
      4164      N      N        4342     neither
      3521      Y      N        4341      A only
      8947      N      N        4340     neither
      5499      Y      N        4339      A only
      3487      Y      Y        4338        both
       316      N      N        4337     neither
      4094      N      N        4336     neither
      6393      Y      N        4335      A only
      2564      Y      N        4334      A only
       250      N      N        4333     neither
      7206      N      N        4332     neither
       129      Y      Y        4331        both
       495      Y      Y        4330        both
      5977      Y      N        4329      A only
      7727      N      N        4328     neither
      4036      Y      N        4327      A only
      6986      N      N        4326     neither
      3696      Y      Y        4325        both
      8609      Y      Y        4324        both
      2234      N      N        4323     neither
      7064      Y      Y        4322        both
       862      Y      N        4321      A only
      7716      Y      Y        4320        both
      9348      Y      Y        4319        both
      3978      Y      N        4318      A only
      7720      N      N        4317     neither
      6383      Y      N        4316      A only
      1697      Y      Y        4315        both
      4695      Y      N        4314      A only
      3555      Y      N        4313      A only
      1167      N      N        4312     neither
       136      N      N        4311     neither
      6210      Y      Y        4310        both
      5039      Y      N        4309      A only
      1386      Y      Y        4308        both
      5509      N      N        4307     neither
      1958      Y      N        4306      A only
      1022      N      N        4305     neither
      6981      Y      N        4304      A only
      1237      Y      N        4303      A only
       781      Y      N        4302      A only
      7890      N      N        4301     neither
      5401      N      N        4300     neither
      5694      Y      Y        4299        both
      9207      N      N        4298     neither
      4332      N      N        4297     neither
      4684      N      N        4296     neither
      6354      N      N        4295     neither
      4123      Y      N        4294      A only
      7353      N      N        4293     neither
       541      Y      N        4292      A only
      5335      Y      N        4291      A only
      8731      Y      Y        4290        both
      5446      Y      N        4289      A only
      5155      N      N        4288     neither
      1144      N      N        4287     neither
      3126      Y      Y        4286        both
      4811      N      N        4285     neither
      6324      N      N        4284     neither
      4846      Y      Y        4283        both
      9813      Y      N        4282      A only
      1041      N      N        4281     neither
      5444      Y      Y        4280        both
      2901      Y      Y        4279        both
      7735      Y      N        4278      A only
      1265      Y      N        4277      A only
      1379      Y      N        4276      A only
      1725      N      N        4275     neither
      1921      N      N        4274     neither
      9085      Y      N        4273      A only
      7070      N      N        4272     neither
      2263      N      N        4271     neither
      8334      Y      N        4270      A only
      9931      Y      N        4269      A only
       739      Y      N        4268      A only
      8830      Y      N        4267      A only
      4291      Y      N        4266      A only
      4820      N      N        4265     neither
      4228      N      N        4264     neither
      1209      N      N        4263     neither
      3867      Y      Y        4262        both
      1461      Y      N        4261      A only
      3107      N      N        4260     neither
      9243      Y      Y        4259        both
      8925      Y      Y        4258        both
      7945      N      N        4257     neither
      6230      Y      N        4256      A only
         6      Y      Y        4255        both
      5866      N      N        4254     neither
      8645      N      N        4253     neither
      3279      Y      N        4252      A only
      4777      Y      Y        4251        both
      5071      N      N        4250     neither
      3420      Y      Y        4249        both
      7176      Y      N        4248      A only
      4445      N      N        4247     neither
      7433      Y      N        4246      A only
      3588      Y      N        4245      A only
      4173      N      N        4244     neither
      6366      N      N        4243     neither
      1913      N      N        4242     neither
      5787      Y      N        4241      A only
        70      Y      Y        4240        both
      6881      N      N        4239     neither
      9290      Y      Y        4238        both
      6709      N      N        4237     neither
      9757      N      N        4236     neither
      8011      N      N        4235     neither
      6780      Y      N        4234      A only
      3754      N      N        4233     neither
      7171      Y      N        4232      A only
      7123      N      N        4231     neither
      4639      Y      Y        4230        both
      2105      N      N        4229     neither
      4497      Y      N        4228      A only
      3680      N      N        4227     neither
      5041      Y      Y        4226        both
       171      N      N        4225     neither
      8523      Y      Y        4224        both
      7046      Y      Y        4223        both
      7894      N      N        4222     neither
      7341      N      N        4221     neither
      3277      Y      N        4220      A only
      2767      N      N        4219     neither
      2786      Y      Y        4218        both
      2679      N      N        4217     neither
      5095      N      N        4216     neither
      1129      N      N        4215     neither
      5076      N      N        4214     neither
      8450      Y      N        4213      A only
      8684      Y      N        4212      A only
      9673      N      N        4211     neither
      6715      N      N        4210     neither
      9156      N      N        4209     neither
      2505      Y      Y        4208        both
      2305      N      N        4207     neither
      9495      Y      N        4206      A only
      4929      N      N        4205     neither
      8213      Y      Y        4204        both
      2586      N      N        4203     neither
      4405      N      N        4202     neither
      6565      Y      N        4201      A only
      4091      Y      N        4200      A only
      2851      Y      N        4199      A only
      7249      Y      N        4198      A only
       139      Y      N        4197      A only
      5152      Y      N        4196      A only
      6850      Y      N        4195      A only
      8837      Y      N        4194      A only
      9384      Y      N        4193      A only
      9786      Y      N        4192      A only
      8652      N      N        4191     neither
      2043      N      N        4190     neither
      5498      Y      Y        4189        both
      5549      Y      N        4188      A only
      8615      N      N        4187     neither
      5463      N      N        4186     neither
      9027      Y      N        4185      A only
      2587      N      N        4184     neither
      3919      N      N        4183     neither
      2349      Y      N        4182      A only
      4047      Y      Y        4181        both
      5365      N      N        4180     neither
      3034      Y      N        4179      A only
      6712      N      N        4178     neither
      4588      Y      N        4177      A only
      3945      N      N        4176     neither
      3366      N      N        4175     neither
      9955      Y      N        4174      A only
      4916      Y      N        4173      A only
       775      N      N        4172     neither
      7837      N      N        4171     neither
      1623      N      N        4170     neither
      7589      N      N        4169     neither
      5136      N      N        4168     neither
      5601      Y      Y        4167        both
      8357      N      N        4166     neither
      2260      Y      Y        4165        both
      4409      Y      Y        4164        both
      1289      N      N        4163     neither
      7483      Y      N        4162      A only
      7240      N      N        4161     neither
      9246      Y      Y        4160        both
      6602      N      N        4159     neither
      4197      Y      Y        4158        both
      2797      Y      Y        4157        both
      2625      Y      Y        4156        both
      3318      Y      Y        4155        both
      9981      N      N        4154     neither
      9187      N      N        4153     neither
      9360      Y      N        4152      A only
      4031      Y      N        4151      A only
      4612      Y      N        4150      A only
      6381      Y      Y        4149        both
      8793      Y      N        4148      A only
      9219      N      N        4147     neither
      3333      N      N        4146     neither
      3770      Y      N        4145      A only
      9385      N      N        4144     neither
      1769      Y      Y        4143        both
      9555      Y      Y        4142        both
       490      N      N        4141     neither
      6126      Y      Y        4140        both
      7997      N      N        4139     neither
      7661      Y      N        4138      A only
      3106      N      N        4137     neither
       407      N      N        4136     neither
       887      N      N        4135     neither
      5382      N      N        4134     neither
      4665      Y      Y        4133        both
      9166      N      N        4132     neither
      6980      N      N        4131     neither
       160      N      N        4130     neither
      3574      Y      Y        4129        both
      6042      Y      N        4128      A only
      3622      N      N        4127     neither
      9350      Y      N        4126      A only
      7115      N      N        4125     neither
      9725      Y      Y        4124        both
      6467      N      N        4123     neither
      6696      N      N        4122     neither
       392      Y      N        4121      A only
      6005      N      N        4120     neither
      1981      N      N        4119     neither
      6898      Y      Y        4118        both
      1215      Y      N        4117      A only
      7992      Y      N        4116      A only
      4479      Y      Y        4115        both
      2374      N      N        4114     neither
       568      N      N        4113     neither
      7330      N      N        4112     neither
      3060      Y      Y        4111        both
      3252      N      N        4110     neither
       230      N      N        4109     neither
      1996      N      N        4108     neither
      1526      Y      N        4107      A only
      5451      Y      N        4106      A only
      9935      N      N        4105     neither
      3977      Y      N        4104      A only
       987      N      N        4103     neither
      6310      N      N        4102     neither
      2994      N      N        4101     neither
       237      N      N        4100     neither
      2519      Y      Y        4099        both
       257      Y      N        4098      A only
      4745      Y      N        4097      A only
      6394      Y      Y        4096        both
      5346      N      N        4095     neither
      7981      Y      Y        4094        both
      8310      Y      N        4093      A only
      2486      Y      Y        4092        both
      2255      N      N        4091     neither
      4033      Y      N        4090      A only
      5258      Y      Y        4089        both
      8950      Y      N        4088      A only
      9295      N      N        4087     neither
      5799      N      N        4086     neither
      7659      N      N        4085     neither
      3764      Y      Y        4084        both
      4313      Y      Y        4083        both
       860      Y      N        4082      A only
      5021      Y      Y        4081        both
      1945      N      N        4080     neither
      7625      N      N        4079     neither
      6021      Y      Y        4078        both
      2938      Y      N        4077      A only
      9569      N      N        4076     neither
      8430      N      N        4075     neither
      5221      Y      Y        4074        both
      7624      Y      N        4073      A only
      3419      Y      N        4072      A only
       164      Y      N        4071      A only
      1749      N      N        4070     neither
      8176      Y      Y        4069        both
      8706      Y      Y        4068        both
      5958      Y      N        4067      A only
       178      Y      Y        4066        both
      1747      Y      N        4065      A only
      8504      N      N        4064     neither
      6266      N      N        4063     neither
      3602      N      N        4062     neither
      6542      Y      Y        4061        both
      4259      Y      N        4060      A only
      3930      N      N        4059     neither
       157      Y      N        4058      A only
      7237      Y      Y        4057        both
      4196      Y      N        4056      A only
      2070      N      N        4055     neither
      9977      Y      Y        4054        both
       419      Y      N        4053      A only
      3895      Y      N        4052      A only
      8539      N      N        4051     neither
      5298      Y      N        4050      A only
      8957      Y      N        4049      A only
      6658      Y      Y        4048        both
      7586      N      N        4047     neither
       295      Y      Y        4046        both
      7008      Y      Y        4045        both
      9782      Y      N        4044      A only
        82      Y      Y        4043        both
      2189      Y      Y        4042        both
      3321      Y      Y        4041        both
      2771      Y      Y        4040        both
      2814      Y      N        4039      A only
      9750      N      N        4038     neither
      6478      N      N        4037     neither
      9067      Y      Y        4036        both
      5769      N      N        4035     neither
      8662      N      N        4034     neither
      4428      Y      Y        4033        both
      6713      Y      Y        4032        both
      3807      N      N        4031     neither
      1346      N      N        4030     neither
      4130      Y      Y        4029        both
      7872      Y      Y        4028        both
      7096      Y      N        4027      A only
       150      Y      Y        4026        both
      9765      Y      Y        4025        both
      3042      Y      N        4024      A only
      7148      Y      Y        4023        both
      2761      Y      Y        4022        both
      7077      N      N        4021     neither
      1544      Y      N        4020      A only
      1538      N      N        4019     neither
      9438      Y      Y        4018        both
      8466      N      N        4017     neither
      9206      N      N        4016     neither
      4850      Y      Y        4015        both
      3968      N      N        4014     neither
      3663      Y      Y        4013        both
      8293      Y      Y        4012        both
      9397      Y      Y        4011        both
      4101      N      N        4010     neither
      9484      Y      Y        4009        both
      5709      Y      N        4008      A only
      4917      N      N        4007     neither
       593      Y      Y        4006        both
      4319      Y      Y        4005        both
      1097      N      N        4004     neither
      7485      N      N        4003     neither
      9564      Y      Y        4002        both
      2045      N      N        4001     neither
      7247      N      N        4000     neither
      7888      N      N        3999     neither
      3467      Y      N        3998      A only
      3207      N      N        3997     neither
       192      Y      N        3995      A only
      1758      Y      N        3994      A only
      8016      N      N        3993     neither
      9969      Y      Y        3992        both
      9720      Y      N        3991      A only
      7492      Y      N        3990      A only
        81      N      N        3989     neither
      5364      Y      N        3988      A only
      7884      N      N        3987     neither
      5456      Y      N        3986      A only
       462      N      N        3985     neither
      3960      N      N        3984     neither
      2489      Y      N        3983      A only
       665      N      N        3982     neither
      4270      N      N        3981     neither
      7595      Y      N        3980      A only
      5484      N      N        3979     neither
      3464      N      N        3978     neither
      2025      N      N        3977     neither
      5147      N      N        3976     neither
      7840      Y      N        3975      A only
      4659      N      N        3974     neither
      1194      N      N        3973     neither
      9060      N      N        3972     neither
      9182      Y      Y        3971        both
       427      N      N        3970     neither
      4953      Y      N        3969      A only
      2005      N      N        3968     neither
      6380      N      N        3967     neither
       327      N      N        3966     neither
      1183      Y      Y        3965        both
      9105      Y      N        3964      A only
      6730      Y      Y        3963        both
      3966      N      N        3962     neither
      8224      Y      N        3961      A only
      4587      Y      N        3960      A only
      8295      Y      Y        3959        both
      7547      N      N        3958     neither
      8321      Y      Y        3957        both
      8283      Y      N        3956      A only
      4185      Y      N        3955      A only
      7156      N      N        3954     neither
      4937      Y      Y        3953        both
      6225      Y      Y        3952        both
      7573      Y      N        3951      A only
      7857      Y      N        3950      A only
      1889      Y      Y        3949        both
      2304      N      N        3948     neither
      1825      Y      Y        3947        both
      3427      Y      N        3946      A only
      4127      Y      Y        3945        both
      2368      Y      N        3944      A only
      5559      N      N        3943     neither
      7434      N      N        3942     neither
      2460      Y      N        3941      A only
      1941      N      N        3940     neither
      2605      Y      N        3939      A only
       255      Y      N        3938      A only
      4538      Y      N        3937      A only
      7286      N      N        3936     neither
      8519      Y      Y        3935        both
      5286      Y      N        3934      A only
      3816      Y      Y        3933        both
      7845      Y      Y        3932        both
      9342      Y      N        3931      A only
      7261      N      N        3930     neither
      2561      N      N        3929     neither
      1270      Y      Y        3928        both
      9758      Y      Y        3927        both
       892      N      N        3926     neither
      3760      Y      N        3925      A only
       970      Y      Y        3924        both
      2046      N      N        3923     neither
      8133      Y      N        3922      A only
      7777      N      N        3921     neither
      2295      Y      N        3920      A only
      1003      Y      Y        3919        both
      7854      Y      N        3918      A only
      2896      Y      Y        3917        both
      3195      Y      Y        3916        both
       959      N      N        3915     neither
      4086      N      N        3914     neither
      2312      N      N        3913     neither
      1026      Y      Y        3912        both
      4631      Y      Y        3911        both
      9520      Y      N        3910      A only
      9062      Y      Y        3909        both
      3879      N      N        3908     neither
      9481      Y      N        3907      A only
      4836      N      N        3906     neither
      3658      Y      Y        3905        both
      1206      Y      Y        3904        both
      9890      Y      N        3903      A only
      1352      Y      N        3902      A only
      6902      N      N        3901     neither
      2050      N      N        3900     neither
      4889      N      N        3899     neither
      3610      N      N        3898     neither
      3016      Y      Y        3897        both
      8167      Y      Y        3896        both
      6007      Y      Y        3895        both
      6032      Y      N        3894      A only
       878      N      N        3893     neither
      9640      Y      N        3892      A only
      4502      Y      N        3891      A only
      8018      Y      Y        3890        both
      9884      N      N        3889     neither
      6618      Y      Y        3888        both
      3921      Y      N        3887      A only
      7007      N      N        3886     neither
      8427      Y      N        3885      A only
      7560      N      N        3884     neither
      1138      N      N        3883     neither
      4433      Y      N        3882      A only
      5042      N      N        3881     neither
      7715      N      N        3880     neither
      7781      Y      N        3879      A only
      9192      Y      N        3878      A only
      8821      N      N        3877     neither
      3454      Y      Y        3876        both
      6507      Y      N        3875      A only
      5503      N      N        3874     neither
      9630      Y      N        3873      A only
      6745      Y      Y        3872        both
      2899      N      N        3871     neither
      7023      Y      N        3870      A only
      4215      Y      Y        3869        both
      3200      Y      Y        3868        both
      9224      Y      Y        3867        both
      6162      Y      Y        3866        both
      1037      N      N        3865     neither
      3202      N      N        3864     neither
      3108      Y      Y        3863        both
      5391      Y      Y        3862        both
      6886      Y      Y        3861        both
      1203      Y      Y        3860        both
      1154      Y      Y        3859        both
      7238      Y      N        3858      A only
      3422      Y      Y        3857        both
      9445      N      N        3856     neither
      3710      Y      N        3855      A only
      9839      Y      Y        3854        both
       133      N      N        3853     neither
      5638      Y      N        3852      A only
      7765      Y      N        3851      A only
      7086      Y      Y        3850        both
      3962      Y      N        3849      A only
      8317      Y      N        3848      A only
        51      Y      N        3847      A only
      3552      Y      Y        3846        both
       547      Y      Y        3845        both
       308      Y      N        3844      A only
      1354      Y      N        3843      A only
      7677      N      N        3842     neither
      9797      Y      Y        3841        both
      2128      Y      N        3840      A only
      5711      N      N        3839     neither
      7779      N      N        3838     neither
      6820      Y      N        3837      A only
      9212      N      N        3836     neither
      3982      N      N        3835     neither
      5805      Y      N        3834      A only
      2715      N      N        3833     neither
      7297      Y      N        3832      A only
      9197      N      N        3831     neither
      2354      N      N        3830     neither
      1502      N      N        3829     neither
      2035      N      N        3828     neither
       755      N      N        3827     neither
      3849      N      N        3826     neither
      9218      Y      N        3825      A only
      2910      Y      N        3824      A only
      2154      N      N        3823     neither
      8467      N      N        3822     neither
       423      Y      Y        3821        both
      5936      Y      N        3820      A only
      3145      N      N        3819     neither
      3368      N      N        3818     neither
      4487      Y      Y        3817        both
       223      N      N        3816     neither
      5750      Y      Y        3815        both
      9174      Y      N        3814      A only
      1648      Y      Y        3813        both
      4872      Y      Y        3812        both
      6621      N      N        3811     neither
      4876      N      N        3810     neither
      4601      Y      Y        3809        both
      6774      N      N        3808     neither
      8811      Y      Y        3807        both
      6516      N      N        3806     neither
      4275      N      N        3805     neither
      8653      N      N        3804     neither
      4565      Y      N        3803      A only
      6368      N      N        3802     neither
       847      Y      Y        3801        both
      1678      Y      N        3800      A only
      3872      Y      N        3799      A only
      7126      N      N        3798     neither
      8024      Y      N        3797      A only
      2987      Y      Y        3796        both
      7129      N      N        3795     neither
      3124      Y      Y        3794        both
      9101      N      N        3793     neither
       166      N      N        3792     neither
      5080      N      N        3791     neither
      3924      Y      Y        3790        both
      7881      Y      N        3789      A only
      9006      N      N        3788     neither
      7022      Y      Y        3787        both
      4577      Y      N        3786      A only
       870      Y      Y        3785        both
      4679      Y      Y        3784        both
      9587      N      N        3783     neither
      6155      Y      N        3782      A only
      7615      N      N        3781     neither
      7487      Y      Y        3780        both
      1243      Y      N        3779      A only
      4814      N      N        3778     neither
      1145      N      N        3777     neither
      7838      Y      N        3776      A only
      8126      N      N        3775     neither
      3364      N      N        3774     neither
      6930      Y      N        3773      A only
      6662      Y      N        3772      A only
       386      N      N        3771     neither
      3363      N      N        3770     neither
      9550      Y      N        3769      A only
      7676      Y      Y        3768        both
      1596      Y      N        3767      A only
      5362      Y      Y        3766        both
      4600      Y      Y        3765        both
      3399      Y      Y        3764        both
       888      Y      Y        3763        both
      5434      N      N        3762     neither
       889      Y      Y        3761        both
      8552      N      N        3760     neither
      4619      Y      Y        3759        both
      5561      Y      Y        3758        both
      8654      N      N        3757     neither
      1657      Y      N        3756      A only
      8079      Y      Y        3755        both
      5565      N      N        3754     neither
      7553      N      N        3753     neither
      5179      N      N        3752     neither
       778      N      N        3751     neither
      1296      Y      N        3750      A only
      4363      Y      N        3749      A only
      7969      N      N        3748     neither
      4642      Y      Y        3747        both
      9022      N      N        3746     neither
      4793      Y      N        3745      A only
       802      N      N        3744     neither
      3223      N      N        3743     neither
      4321      N      N        3742     neither
      6197      Y      N        3741      A only
      6215      Y      N        3740      A only
      4901      Y      Y        3739        both
      4957      Y      N        3738      A only
      6309      N      N        3737     neither
      4131      N      N        3736     neither
      1040      N      N        3735     neither
       985      Y      N        3734      A only
      9582      N      N        3733     neither
      9597      N      N        3732     neither
      8668      N      N        3731     neither
      3664      Y      N        3730      A only
       963      Y      Y        3729        both
      6214      Y      N        3728      A only
      4449      Y      N        3727      A only
      8286      Y      Y        3726        both
      4004      N      N        3725     neither
       201      Y      Y        3724        both
      4302      N      N        3723     neither
      7947      Y      Y        3722        both
      6601      Y      N        3721      A only
      1973      N      N        3720     neither
      4316      N      N        3719     neither
      4729      Y      N        3718      A only
      9466      Y      N        3717      A only
      9838      Y      Y        3716        both
      6037      Y      N        3715      A only
      7636      Y      N        3714      A only
      4262      Y      Y        3713        both
      7027      N      N        3712     neither
      7977      N      N        3711     neither
      1705      N      N        3710     neither
      7970      Y      Y        3709        both
      6858      Y      N        3708      A only
      4175      Y      N        3707      A only
      6280      Y      Y        3706        both
      6901      N      N        3705     neither
      6951      Y      N        3704      A only
      2701      N      N        3703     neither
      1907      Y      N        3702      A only
      8765      Y      Y        3701        both
      4194      N      N        3700     neither
      8052      Y      N        3699      A only
      1361      N      N        3698     neither
      8694      Y      N        3697      A only
        18      Y      N        3696      A only
      8153      Y      N        3695      A only
      6984      Y      N        3694      A only
      4907      Y      N        3693      A only
      9431      Y      N        3692      A only
      8939      Y      N        3691      A only
      9623      N      N        3690     neither
      8866      N      N        3689     neither
      5865      Y      N        3688      A only
      7711      N      N        3687     neither
      3489      Y      N        3686      A only
      5655      N      N        3685     neither
      4947      N      N        3684     neither
      6453      Y      N        3683      A only
      3999      N      N        3682     neither
      6686      Y      Y        3681        both
      3927      Y      N        3680      A only
      9125      N      N        3679     neither
      8616      N      N        3678     neither
      5295      N      N        3677     neither
      5782      Y      N        3676      A only
      6049      Y      Y        3675        both
      8711      N      N        3674     neither
      4804      N      N        3673     neither
      2892      Y      N        3672      A only
       167      N      N        3671     neither
      5748      N      N        3670     neither
      2102      N      N        3669     neither
      4699      Y      N        3668      A only
      2721      Y      Y        3667        both
      7771      N      N        3666     neither
      6918      Y      Y        3665        both
      7179      N      N        3664     neither
      9044      N      N        3663     neither
      7760      Y      N        3662      A only
      9285      Y      N        3661      A only
      6084      N      N        3660     neither
      6229      Y      N        3659      A only
      8577      N      N        3658     neither
        36      Y      N        3657      A only
      7456      N      N        3656     neither
      7634      N      N        3655     neither
      2210      N      N        3654     neither
      4877      Y      N        3653      A only
      4025      N      N        3652     neither
      1246      N      N        3651     neither
      8868      Y      Y        3650        both
      5516      Y      N        3649      A only
      9592      Y      Y        3648        both
      4821      Y      Y        3647        both
      5862      N      N        3646     neither
      3838      Y      Y        3645        both
      1639      N      N        3644     neither
      6342      N      N        3643     neither
       459      N      N        3642     neither
      7001      Y      N        3641      A only
      2303      N      N        3640     neither
      2109      Y      N        3639      A only
      7957      N      N        3638     neither
      2742      Y      Y        3637        both
      7302      N      N        3636     neither
      3176      N      N        3635     neither
      7050      N      N        3634     neither
       552      N      N        3633     neither
      4635      N      N        3632     neither
      9565      Y      Y        3631        both
      5602      Y      N        3630      A only
      4832      N      N        3629     neither
      7859      Y      Y        3628        both
      7562      Y      N        3627      A only
      7549      Y      Y        3626        both
       146      Y      Y        3625        both
      7369      Y      N        3624      A only
       794      N      N        3623     neither
      4730      Y      N        3622      A only
      3265      N      N        3621     neither
      1684      N      N        3620     neither
      6259      N      N        3619     neither
      4258      N      N        3618     neither
      8263      Y      Y        3617        both
      9778      Y      N        3616      A only
      8311      N      N        3615     neither
      1719      Y      Y        3614        both
      7921      N      N        3613     neither
      8751      Y      Y        3612        both
      9183      Y      N        3611      A only
      5063      Y      N        3610      A only
      9470      Y      N        3609      A only
      3576      Y      Y        3608        both
      3720      Y      Y        3607        both
      4490      Y      Y        3606        both
      3698      Y      Y        3605        both
      8805      Y      Y        3604        both
      3143      Y      N        3603      A only
      9041      N      N        3602     neither
      4297      Y      N        3601      A only
      5577      Y      Y        3600        both
      9409      N      N        3599     neither
      8292      Y      N        3598      A only
      3009      Y      Y        3597        both
      6481      N      N        3596     neither
      9282      N      N        3595     neither
      1804      N      N        3594     neither
      8071      Y      Y        3593        both
      9820      Y      N        3592      A only
      7334      Y      Y        3591        both
      5331      Y      Y        3590        both
      3039      Y      Y        3588        both
      3148      N      N        3587     neither
      1443      Y      Y        3586        both
      5749      N      N        3585     neither
       955      N      N        3584     neither
      5113      N      N        3583     neither
      9332      Y      N        3582      A only
       516      N      N        3581     neither
      7100      Y      Y        3580        both
      9042      N      N        3579     neither
      4346      N      N        3578     neither
      7467      Y      Y        3577        both
      5639      N      N        3576     neither
       946      Y      Y        3575        both
      6743      N      N        3574     neither
      4533      N      N        3573     neither
      7773      Y      N        3572      A only
      7820      N      N        3571     neither
      5837      N      N        3570     neither
      1727      N      N        3569     neither
      1366      N      N        3568     neither
      5386      Y      N        3567      A only
      5069      Y      Y        3566        both
      7479      N      N        3565     neither
       468      N      N        3564     neither
      2065      N      N        3563     neither
      9753      Y      Y        3562        both
      2386      N      N        3561     neither
      9576      N      N        3560     neither
      7722      Y      Y        3559        both
      7816      Y      N        3558      A only
      5318      N      N        3557     neither
      7746      N      N        3556     neither
      3580      Y      Y        3555        both
      5600      Y      Y        3554        both
      2980      Y      N        3553      A only
      8601      Y      Y        3552        both
      6936      Y      N        3551      A only
      9100      N      N        3550     neither
      7412      Y      N        3549      A only
      2024      N      N        3548     neither
      4053      Y      N        3547      A only
      8799      N      N        3546     neither
      9395      N      N        3545     neither
      5061      Y      N        3544      A only
      8048      Y      Y        3543        both
      1419      N      N        3542     neither
      7308      N      N        3541     neither
      3054      Y      Y        3540        both
      1184      Y      Y        3539        both
      9371      N      N        3538     neither
      1797      Y      N        3537      A only
      4333      Y      N        3536      A only
      7961      Y      N        3535      A only
      8097      N      N        3534     neither
      7291      Y      N        3533      A only
      1147      Y      N        3532      A only
        35      N      N        3531     neither
      8725      Y      Y        3530        both
      5012      Y      N        3529      A only
       646      Y      N        3528      A only
      6708      Y      Y        3527        both
      2438      Y      N        3526      A only
      6977      Y      N        3525      A only
      4712      N      N        3524     neither
      2848      N      N        3523     neither
      2384      Y      Y        3522        both
      7359      Y      N        3521      A only
       912      Y      Y        3520        both
      1605      Y      Y        3519        both
      2096      Y      Y        3518        both
      9439      N      N        3517     neither
      4634      N      N        3516     neither
      8373      N      N        3515     neither
      5169      N      N        3514     neither
        25      Y      N        3513      A only
      4312      Y      N        3512      A only
      9073      N      N        3511     neither
      4470      Y      N        3510      A only
      9768      Y      Y        3509        both
      7763      Y      N        3508      A only
      3997      Y      N        3507      A only
      9082      Y      Y        3506        both
      6909      N      N        3505     neither
      7767      Y      Y        3504        both
      5931      N      N        3503     neither
       347      Y      Y        3502        both
      7358      N      N        3501     neither
      6810      Y      N        3500      A only
      2582      N      N        3499     neither
      9885      Y      Y        3498        both
      4532      N      N        3497     neither
      8150      Y      Y        3496        both
      8960      Y      N        3495      A only
      1356      N      N        3494     neither
       967      N      N        3493     neither
      9805      Y      N        3492      A only
      7294      Y      N        3491      A only
      4113      N      N        3490     neither
      8735      Y      Y        3489        both
      4217      Y      N        3488      A only
      4211      N      N        3487     neither
       785      Y      N        3486      A only
      9868      N      N        3485     neither
      3114      N      N        3484     neither
       132      N      N        3483     neither
      8476      Y      Y        3482        both
       165      N      N        3481     neither
      1714      Y      N        3480      A only
       812      Y      N        3479      A only
      6638      N      N        3478     neither
      5162      N      N        3477     neither
      6431      Y      Y        3476        both
      2257      N      N        3475     neither
      7175      Y      N        3474      A only
      4632      N      N        3473     neither
      2240      Y      N        3472      A only
      1307      Y      N        3471      A only
      3410      N      N        3470     neither
      9701      N      N        3469     neither
       797      N      N        3468     neither
      6509      Y      Y        3467        both
       918      N      N        3466     neither
       444      N      N        3465     neither
      8693      N      N        3464     neither
      4237      Y      N        3463      A only
      2188      N      N        3462     neither
      2713      Y      N        3461      A only
      5476      N      N        3460     neither
      3067      Y      Y        3459        both
      2385      Y      N        3458      A only
      5303      Y      Y        3457        both
      5629      N      N        3456     neither
      1473      N      N        3455     neither
       557      Y      N        3454      A only
      9600      N      N        3453     neither
      9578      Y      Y        3452        both
      3267      Y      Y        3451        both
      7138      N      N        3450     neither
      2662      Y      Y        3449        both
      8639      Y      N        3448      A only
      6440      Y      N        3447      A only
      4524      Y      N        3446      A only
      1081      Y      N        3445      A only
      3912      Y      Y        3444        both
      1431      Y      N        3443      A only
      3808      Y      N        3442      A only
       252      N      N        3441     neither
      1294      Y      N        3440      A only
